Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Liu N., Liu P.","57223910966;57223910421;","Goaling recognition based on intelligent analysis of real-time basketball image of Internet of Things",2022,"Journal of Supercomputing","78","1",,"123","143",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106402817&doi=10.1007%2fs11227-021-03877-3&partnerID=40&md5=f2b6371516250c32ba6791bdb79efc44","This research aims to study the goaling recognition methods based on the intelligent analysis of real-time basketball images of the Internet of Things, so as to accelerate the development of basketball and other sports fields. First, the status of basketball-related image recognition and tracking in the field of sports is analysed, which are combined based on the background differencing and inter-frame differencing. Then, an improved image intelligent detection is proposed to identify the basketball goaling, and further analysis of the tracking algorithm related to the moving target is conducted. Finally, an improved Camshift target tracking algorithm is proposed to detect and recognize the basketball goaling. The results show that both background differencing and inter-frame differencing have large errors in basketball goaling recognition. The improved image intelligent detection algorithm in this research can fit the contour of the basketball very well, and the fitting effect of the smallest circle is ideal. From the perspective of basketball goaling trajectory tracking, it is found that the improved Camshift goal tracking algorithm has the best recognition effect on basketball goaling. In addition, the average running time of the algorithm is 209 ms, with favourable accuracy. Therefore, verified by the tests, the intelligent detection algorithm and trajectory tracking algorithm proposed in this research have high recognition accuracy for basketball goaling, and the operation efficiency is ideal, which provides experimental reference for the later intelligent development of sports fields such as basketball. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Basketball gaoling; Image real-time detection; Internet of Things; Sports target recognition; Trajectory tracking","Image analysis; Image enhancement; Image recognition; Internet of things; Signal detection; Target tracking; Average running time; Background differencing; Intelligent analysis; Intelligent detection; Operation efficiencies; Recognition accuracy; Target tracking algorithm; Trajectory tracking; Basketball",Article,Scopus,2-s2.0-85106402817
"Bonifazi G., Corradini E., Ursino D., Virgili L., Anceschi E., De Donato M.C.","57219209867;57215600247;7004353802;57207455746;56786490800;56785840400;","A machine learning based sentient multimedia framework to increase safety at work",2022,"Multimedia Tools and Applications","81","1",,"141","169",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105779992&doi=10.1007%2fs11042-021-10984-z&partnerID=40&md5=3c860c91c031d12fc5b87b92d24067f2","In the last few decades, we have witnessed an increasing focus on safety in the workplace. ICT has always played a leading role in this context. One ICT sector that is increasingly important in ensuring safety at work is the Internet of Things and, in particular, the new architectures referring to it, such as SIoT, MIoT and Sentient Multimedia Systems. All these architectures handle huge amounts of data to extract predictive and prescriptive information. For this purpose, they often make use of Machine Learning. In this paper, we propose a framework that uses both Sentient Multimedia Systems and Machine Learning to support safety in the workplace. After the general presentation of the framework, we describe its specialization to a particular case, i.e., fall detection. As for this application scenario, we describe a Machine Learning based wearable device for fall detection that we designed, built and tested. Moreover, we illustrate a safety coordination platform for monitoring the work environment, activating alarms in case of falls, and sending appropriate advices to help workers involved in falls. © 2021, The Author(s).","Decision trees; Fall detection; Industry 4.0; Internet of things; Machine learning; Safety at work; Sentient multimedia systems","Human resource management; Machine learning; Multimedia systems; Turing machines; Application scenario; Fall detection; Ict sectors; Multimedia frameworks; Safety at work; Wearable devices; Work environments; Occupational risks",Article,Scopus,2-s2.0-85105779992
"Vuksanovich B., Herberger C., Jaric D., Daugherty T., Clancy M., Gaffney S., Lonardo R., Huff R., Walker J., Cortes P., Ravi S., Thiel J., MacDonald E.","33668006700;57221916127;57223185360;57208794593;57223201628;57223182443;6603152167;15122147300;56071472600;57210694097;56622382000;56622565600;7102140646;","Wireless Ventilation Measurement in 3D Printed Sand Molds",2022,"International Journal of Metalcasting","16","1",,"80","92",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105178935&doi=10.1007%2fs40962-021-00592-w&partnerID=40&md5=6b7682d7d25f21d15f4a74716b5c48a3","Additive Manufacturing is enabling the casting of complex geometries directly from digital design data, including 3D-scanned and reverse-engineered structures and even functionally graded lattices. By ink jetting binder into a bed of sand layer-by-layer, dimensionally precise sand molds and cores can be printed to serve as soft tooling for sand casting. However, the related increase in geometry complexity can lead to challenges in ensuring casting quality and yield. One recently explored remedy is to introduce sensors (the Internet of Things) to enable the collection of a diversity of data at difficult-to-access locations in molds in order to measure temperature, pressure, moisture, and core shift. This effort has explored measuring barometric pressure at strategic locations to evaluate the ventilation design of internal cores. Optimized and measurable ventilation can be leveraged to improve the quality of castings by reducing porosity and improving surface finish. By measuring the pressures that accumulate within cores due to binder decomposition, new ventilation designs and strategies—enabled with complex, 3D printed fluidic channels—can be explored. In this work, two castings with different metal temperatures were poured and internal pressures were measured and compared to simulations demonstrating that wireless disposable sensors can be used to measure pressure and that the measured pressure correlated with venting strategies now possible with 3D printed sand cores. © 2021, American Foundry Society.","3D printed sand casting; additive manufacturing; binder jetting; disposable wireless sensors; Internet of Things; pressure sensing","Atmospheric pressure; Molds; Sand; Ventilation; Barometric pressure; Digital design data; Engineered structures; Functionally graded; Geometry complexity; Internal pressures; Strategic locations; Ventilation measurements; 3D printers",Article,Scopus,2-s2.0-85105178935
"Jabbari A., Mohasefi J.B.","56197610500;55575114300;","A Secure and LoRaWAN Compatible User Authentication Protocol for Critical Applications in the IoT Environment",2022,"IEEE Transactions on Industrial Informatics","18","1",,"56","65",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105062983&doi=10.1109%2fTII.2021.3075440&partnerID=40&md5=d3ccf8ae94717db102216d3ea0e3d4a9","Security and privacy are two main concerns in the critical applications in the Internet of Things environments. Long Range Wide Area Network (LoRaWAN) is a protocol, which effectively allows long-range communication for battery-constrained end devices in IoT environments, and it is accepted and used by individuals and industry. In order to facilitate the use of this technology and gain the trust of users, it is necessary to assure security and privacy for the information collected by end devices. The user authentication and key establishment protocols are very paramount in this regard. Although there are some authentication schemes in the literature, they could not be applied in the LoRaWAN networks. Thus, in this article, we introduce a new secure user authenticated key establishment scheme for LoRaWAN networks. The proposed scheme provides mutual authentication among participants, and it allows a user and an end device to establish a secure session key between themselves without trusting the network server unconditionally and completely. In order to prove that the proposed scheme is secure, we constructed formal proof employing the real-or-random model. Besides, we employed Proverif and automated validation of internet security protocols and applications tool to confirm that it satisfies authentication and security characteristics. Further, we show that our proposal is efficient with respect to computation, communication and storage costs in end devices. Eventually, we exhibit a practical demonstration of our proposal applying the NS2 simulator. © 2005-2012 IEEE.","Authenticated key establishment; Internet of Things (IoT); long range wide area network (LoRaWAN); wireless sensor network","Authentication; Cryptography; Internet of things; Internet protocols; Wide area networks; Authenticated key establishments; Authentication scheme; Critical applications; Key establishment protocol; Long-range communications; Mutual authentication; Security and privacy; User authentication protocols; Network security",Article,Scopus,2-s2.0-85105062983
"Zhang Y., Wu Q., Wang P., Wen L., Luan Z., Gu C.","35186704100;57216539113;9747213300;55376570100;57210114862;56369486800;","TVD-PB logic circuit based on camouflaging circuit for IoT security",2022,"IET Circuits, Devices and Systems","16","1",,"40","52",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104617467&doi=10.1049%2fcds2.12080&partnerID=40&md5=62b6c2038650ee326085fd888b2d9fea","Internet of Things (IoT) devices are vulnerable to many physical attacks, including reverse engineering and side-channel analysis because the sensitive information of circuits may be leaked through the physical characteristics of the device. A logic camouflaging circuit is proposed that uses a balanced power consumption and threshold voltage-defined technique to provide an antiphysical attack scheme to protect the hardware security for IoT devices. The proposed circuit uses a symmetric differential pull-down network in implementing the different logic functions through the threshold voltage reconfiguration circuit. As a result, the power consumption of the circuit attains balance and stability between two different logical operations. The proposed threshold voltage-defined power-balance (TVD-PB) design is fabricated using a 65-nm CMOS technology, and the core area occupies approximately 0.0044 mm2, composed of NAND, NOR, XOR, and INV components and multiplier gates of the proposed TVD-PB circuit. The entire chip passed the logic function tests. The measured results show that the average similarity of the TVD-PB universal gate is 99.68%. In addition, the current margin is higher than 55 μA and power consumption of 0.455 mW during each clock cycle at 1.2 V derives 0.1072% of the normalized energy deviation and 0.0453% of the normalized standard deviation. Compared with other state-of-the-art techniques, the power dependency against power attacks is improved effectively. © 2021 The Authors. IET Circuits, Devices & Systems published by John Wiley & Sons Ltd on behalf of The Institution of Engineering and Technology.",,"Electric network analysis; Electric power utilization; Internet of things; Logic circuits; Reverse engineering; Side channel attack; Threshold voltage; Timing circuits; Average similarities; Internet of Things (IOT); Normalized standard deviations; Physical characteristics; Reconfiguration circuits; Sensitive informations; Side-channel analysis; State-of-the-art techniques; Computer circuits",Article,Scopus,2-s2.0-85104617467
"Saluja D., Singh R., Gautam S., Kumar S.","57209285215;57213969967;57212061729;57206762502;","EWS: Exponential Windowing Scheme to Improve LoRa Scalability",2022,"IEEE Transactions on Industrial Informatics","18","1",,"252","265",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104599200&doi=10.1109%2fTII.2021.3074377&partnerID=40&md5=3328f4b74155620a04d465471709d53e","Internet-of-Things (IoT) applications require a network that covers a large geographic area, consumes less power, is low-cost, and is scalable with an increasing number of connected devices. Low-power wide-area networks (LPWANs) have recently received significant attention to meet these requirements of IoT applications. Long-range wide-area network (LoRaWAN) with long range (LoRa) (the physical layer design for LoRaWAN) has emerged as a leading LPWAN solution for IoT. However, LoRa networks suffer from the scalability issue when supporting a large number of end devices that access the shared channels randomly. The scalability of LoRa networks greatly depends on the spreading factor (SF) allocation schemes. In this article, we propose an exponential windowing scheme (EWS) for LoRa networks to improve the scalability of LoRa networks. EWS is a distance-based SF allocation scheme. It assigns a distance parameter to each SF to maximize the success probability of the overall LoRa network. Using stochastic geometry, expressions for success probability are derived under co-SF interference. The impact of exponential windowing and packet size is analyzed on packet success probability. In addition, the proposed scheme is compared with the existing distance-based SF allocation schemes: equal-interval-based and equal-area-based schemes, and it is shown that the proposed scheme performs better than the other two schemes. © 2005-2012 IEEE.","Long range (LoRa) network; LoRaWAN; scalability; spreading factor (SF) assignment; stochastic geometry","Internet of things; Low power electronics; Probability; Scalability; Stochastic systems; Distance parameter; Equal intervals; Geographic areas; Internet of Things (IOT); IOT applications; Scalability issue; Spreading factor; Stochastic geometry; Wide area networks",Article,Scopus,2-s2.0-85104599200
"Gupta B.B., Tewari A., Cvitić I., Peraković D., Chang X.","34770593700;57185066400;57188680432;6507543478;56177050500;","Artificial intelligence empowered emails classifier for Internet of Things based systems in industry 4.0",2022,"Wireless Networks","28","1",,"493","503",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104354145&doi=10.1007%2fs11276-021-02619-w&partnerID=40&md5=9bbd9294db63cf337490788a35251d9c","In this paper, we introduce an approach to secure IoT devices from unsolicited emails by using certain AI-based features and clustering in real-time. We propose a novel approach that first filters the unwanted emails from the incoming traffic and then classifies them into spam and phishing for Internet of Things (IoTs) based systems in industry 4.0. The AI mechanism collects and analyzes emails to detect multiple features that identify patterns for classification. We divided our incoming data into batches and each batch was classified based on knowledge gained from previous batch's classification. We tested our results with a number of classifiers and results show that our approach gives highly accurate classification. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Classifier; Incremental clustering; Industry 4.0; Internet of Things; Phishing; Spam","Classification (of information); Electronic mail; Industry 4.0; Internet of things; Highly accurate; Incoming traffic; Internet of thing (IoTs); Multiple features; Phishing; Real time; Artificial intelligence",Article,Scopus,2-s2.0-85104354145
"Gupta N., Khosravy M., Patel N., Dey N., Crespo R.G.","57206831803;26647519800;7401624896;55356190900;57221209077;","Lightweight Computational Intelligence for IoT Health Monitoring of Off-Road Vehicles: Enhanced Selection Log-Scaled Mutation GA Structured ANN",2022,"IEEE Transactions on Industrial Informatics","18","1",,"611","619",,2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104226160&doi=10.1109%2fTII.2021.3072045&partnerID=40&md5=3f044ea031a7003f7a963f39867595d6","Smart monitoring of off-road vehicles is cursed by their complex and expensive IoT sensors technologies. High dependence on the cloud/fog computation, availability of the network, and expert knowledge make it handicap in the rural off-network areas. Use of edge devices, such as smartphones, attributed by computation capabilities is the solution that is yet to be developed at commercial level (Fawwaz and Chung 2020) and (Zhengwei et al., 2021). Additionally, the user's growing demand for economic and user-friendly technology motivates to shift from costly and complex sensors to economic. In this article, we present the hybridized computational intelligence methodology to develop an edge-device-enabled AI technology for health monitoring and diagnosis (HM&D) of the off-road vehicles, taking use of super economic microphones as sensors. Smartphones are benefited by integrated microphones, and thus, the App-based developed technology is generalized for all vehicles from old to new. Enhanced selection and log-scaled mutation genetic algorithms is used to evolve the structure of the artificial neural network toward an optimally lightweight structure. Each evolved lightweight ANN structure is trained by scaled conjugate gradient back-propagation training algorithm to optimize corresponding weights and biases. The comparative results with currently reported genetic algorithms for edge computation prove it a breakthrough technology for edge-device-enabled HM&D of off-road vehicles (Yan et al., 2020). © 2005-2012 IEEE.","Artificial intelligence (AI); artificial neural network (ANN); edge computation; genetic algorithm (GA); off-road vehicles","Acoustic noise; Backpropagation; Genetic algorithms; Health; Intelligent computing; Neural networks; Off road vehicles; Road vehicles; Roads and streets; Smartphones; AI Technologies; Audio-based; Back-propagation training algorithms; Breakthrough innovations; EDGE technology; Health monitoring; Scaled conjugate gradients; Internet of things",Article,Scopus,2-s2.0-85104226160
"Rosário Y.F., Fafoutis X.","57219591632;34771424300;","A Constrained Monitoring Protocol for the Internet of Things",2022,"Journal of Signal Processing Systems","94","1",,"45","64",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104133717&doi=10.1007%2fs11265-021-01658-y&partnerID=40&md5=d4392a260d1d32eebfa7b1b57d0ba52f","Network monitoring has been traditionally conducted using Simple Network Management Protocol (SNMP): a network monitoring protocol that allows network administrators to keep track of every node in the network and ensure that it behaves correctly. This paper presents the Constrained Monitored Protocol (CoMP): a lightweight resource-efficient alternative to SNMP that targets the low-end devices of the Internet of Things (IoT). These devices are characterised by severe resource constraints in terms of memory, processing power, and bandwidth. Moreover, they are often energy-constrained as well, powered either by small batteries or energy harvesting. While SNMP does work with these devices, it has an unnecessary overhead resulting in a waste of resources that could otherwise be used for some other task, or to save energy. Furthermore, this paper proposes a cross-protocol CoMP-SNMP proxy that operates at the border router of the resource-constrained network and enables the efficient monitoring of resource-constrained IoT devices using CoMP from existing SNMP-based network monitoring infrastructures. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Internet of things; Network monitoring; Resource-constrained devices; Wireless sensor networks","Energy harvesting; Internet of things; Efficient monitoring; Energy-constrained; Internet of thing (IOT); Monitoring protocol; Network administrator; Resource Constraint; Resource-constrained network; Simple network management protocols; Internet protocols",Article,Scopus,2-s2.0-85104133717
"El Kafhali S., El Mir I., Hanini M.","55505648000;57193495258;55204392000;","Security Threats, Defense Mechanisms, Challenges, and Future Directions in Cloud Computing",2022,"Archives of Computational Methods in Engineering","29","1",,"223","246",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103879404&doi=10.1007%2fs11831-021-09573-y&partnerID=40&md5=83328cdd777bc63c9227ee1113a992be","Several new technologies such as the smart cities, the Internet of Things (IoT), and 5G Internet need services offered by cloud computing for processing and storing more information. Hence, the heterogeneity of the new companies that used the above-mentioned technologies will add many vulnerabilities and security concerns for the cloud paradigm. Presently, cloud computing involves every component such as end-user, networks, access management, and infrastructures. Without a lucid vision of the cloud infrastructure, security communities struggle with problems ranging from duplicating data to failing to identify security threats in a timely way, with loss of control about protection and data access to face regulatory compliance. With cloud computing becoming part of our everyday life and our digital computer environment, we look forward to rapid new development in the computational needs provided by cloud computing paradigms. In this paper, we first provide an architecture tutorial on cloud computing technology, including their essential characteristics, services models, deployment models, and cloud data center virtualization. Second, we provide the cloud computing security issues and frameworks, and through a comprehensive survey, we characterize and summarize the efforts made in the literature to find solutions to these security issues. Third, we categorize the various attacks in the cloud and privacy challenges. Fourth, we summarize the efforts made in the literature to the defense mechanisms and mitigation solution for security assessment. Finally, we discuss open issues in cloud security and propose some future directions. © 2021, CIMNE, Barcelona, Spain.",,"Cloud computing; Compliance control; Digital computers; Internet of things; Network security; Regulatory compliance; Security systems; Cloud computing securities; Cloud computing technologies; Cloud data centers; Cloud infrastructures; Computer environments; Essential characteristic; Internet of thing (IOT); Security assessment; 5G mobile communication systems",Article,Scopus,2-s2.0-85103879404
"Wang S.-Y., Chang J.-E., Fan H., Sun Y.-H.","10045805700;57219598738;57219603060;57219603483;","Comparing the Performance of NB-IoT, LTE Cat-M1, Sigfox, and LoRa for IoT End Devices Moving at High Speeds in the Air",2022,"Journal of Signal Processing Systems","94","1",,"81","99",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103417915&doi=10.1007%2fs11265-021-01660-4&partnerID=40&md5=f8991c6316ea88dbc9224f507f8a32e7","Recently, NB-IoT, LTE Cat-M1, Sigfox, and LoRa have been proposed as promising Low-Power Wide Area Networks (LPWANs) technologies for Internet-of-Things (IoT) applications. These technologies are aimed for IoT applications such as smart meters that can tolerate long transmission delays and only need a narrow band to periodically transmit a small amount of data. Although the performances of these technologies have been studied or compared in the literature, most comparisons were conducted in non-mobile conditions. In this work, we used a drone flying at 70 km/hr along a 10 km motorway to act as a mobile IoT end device to do the performance measurements. In this paper, we report and compare the performances of these technologies in such high-speed mobile conditions in the air. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","IoT; LoRa; LTE Cat-M1; NB-IoT; Sigfox","Low power electronics; Wide area networks; End-devices; High speed mobile; Internet of Things (IOT); IOT applications; Mobile conditions; Narrow bands; Performance measurements; Transmission delays; Internet of things",Article,Scopus,2-s2.0-85103417915
"Dobrilović D., Brtka V., Jotanović G., Stojanov Ž., Jauševac G., Malić M.","24476461300;23487745300;57218848217;24476729300;57222549364;57218847682;","The urban traffic noise monitoring system based on LoRaWAN technology",2022,"Wireless Networks","28","1",,"441","458",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103213345&doi=10.1007%2fs11276-021-02586-2&partnerID=40&md5=d807248a1b4c7f74e1d0d6c0d7e809ed","Noise and air pollution are among the most important problems and challenges in urban environments. Noise can cause several problems in functioning within urban settlements and may result in a variety of health problems. Continuous monitoring, prevention, and active work on solving these problems are in the focus of research communities, local and national agencies and organizations, and many international organizations. Traffic noise on city roads has been identified as one of the major problems in urban settlements. Fortunately, it can be monitored and controlled in a way that can reduce its level and negative effects. One of the most effective and cheapest ways to monitor and control traffic noise is to use wireless sensor networks, IoT technology, and cloud-based architectures. This article presents an approach in designing urban traffic noise monitoring system based on LoRaWAN and microservices oriented architecture supported with open-source hardware and software solutions. Design of the system includes planning LoRaWAN network and development of the IoT system layered architecture. Methods for traffic routing and rerouting in urban areas, based on experiments that uses Dijkstra and Floyd–Warshall algorithms are presented. The system implementation and evaluation of the proposed routing modifications are presented in the case of the city of Zrenjanin in Serbia. Discussion of extensions and improvements of the presented system, as well as future research directions, are also presented. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","IoT layered architecture; Planning LoRaWAN; Shortest path algorithm; Traffic routing; Urban road traffic noise","Acoustic noise; Computer architecture; Internet of things; Network architecture; Noise pollution; Open source software; Open systems; Urban planning; Wireless sensor networks; Cloud-based architectures; Continuous monitoring; Future research directions; International organizations; Layered architecture; Open-source hardwares; Problems and challenges; System implementation; Monitoring",Article,Scopus,2-s2.0-85103213345
"Periša M., Peraković D., Cvitić I., Krstić M.","55791700100;6507543478;57188680432;57225344492;","Innovative ecosystem for informing visual impaired person in smart shopping environment: InnIoTShop",2022,"Wireless Networks","28","1",,"469","479",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103201462&doi=10.1007%2fs11276-021-02591-5&partnerID=40&md5=6a85d1f1a6960027f0f0ee483e4d7080","Assistive technologies nowadays have an increasing application in overcoming the everyday needs of visually impaired persons. Going to the grocery store for groceries is a challenge for any visually impaired person who moves without a personal assistant. Creating a perception of the space in which the person is located and the possibility of orientation in such an environment is significantly reduced. The solutions and services currently available are based solely on reading products using some form of assistive technology. In this research, user needs were analyzed to define the necessary information to master the shopping process. The research aims to define a conceptual system architecture to deliver InnIoTShop information service to users moving through smart stores. The proposed architecture is based on the IoT concept, and an InnIoTShop service taxonomy has been created for this service. For data collection, processing, and fusion, the concept of Fog/Cloud Computing and M2M and M2H technology was used, which enables the adaptation of information to visually impaired persons. The paper also validated specific elements of the system architecture, which confirmed individual service functionalities' operation. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Assistive technology; Internet of things; Smart environment; Wireless sensor network","Architecture; Data handling; Data visualization; Information services; Assistive technology; Conceptual systems; Individual service; Personal assistants; Proposed architectures; System architectures; Visual impaired persons; Visually impaired persons; Computer architecture",Article,Scopus,2-s2.0-85103201462
"Nguyen G.L., Dumba B., Ngo Q.-D., Le H.-V., Nguyen T.N.","55181519200;56464210200;56118939900;57210734571;57218449471;","A collaborative approach to early detection of IoT Botnet",2022,"Computers and Electrical Engineering","97",,"107525","","",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102726367&doi=10.1016%2fj.compeleceng.2021.107525&partnerID=40&md5=09720bcc183d4ec7f7a863350cde6e6e","With the rapid growth of threats and diversity in the manner of attack, Internet of things (IoT) systems has major challenges in providing methods to detect security vulnerabilities and attacks. There have been increasing developments of many detection tools and methods using full-time series data during malware execution based on machine learning/deep learning. However, the effectiveness of existing works is tightly bound by the requirement to use full-time series data. On the other hand, an earlier detection would help propose better solutions to respond to the IoT Botnet. Therefore, it mitigating the damage from potential attacks. In this paper, going beyond the full-time series data-based methods, we propose a collaborative machine learning model to effectively automate the early detection of IoT Botnet based on many features. The proposed model is 99.37% accurate on a dataset of 5023 IoT botnet and 3888 benign samples. © 2021 Elsevier Ltd","Collaborative model; Early detection; IoT Botnet; Machine learning; Malware","Botnet; Machine learning; Malware; Time series; Botnets; Collaborative approach; Collaborative modeling; Detection methods; Early detection; Internet of thing botnet; Rapid growth; Security attacks; Security vulnerabilities; Time-series data; Internet of things",Article,Scopus,2-s2.0-85102726367
"Guo J., Liu A., Ota K., Dong M., Deng X., Xiong N.N.","57222110142;55925848400;23467341400;25822274100;10045573800;57225962791;","ITCN: An Intelligent Trust Collaboration Network System in IoT",2022,"IEEE Transactions on Network Science and Engineering","9","1",,"203","218",,7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101432004&doi=10.1109%2fTNSE.2021.3057881&partnerID=40&md5=b7c96524223bbee00eb0881fc702e888","Artificial Intelligence (AI) technology has been widely applied to Internet of Thing (IoT) and one of key application is intelligence data collection from billions of IoT devices. However, many AI based data collection approaches lack security considerations leading to availability restricted. In this paper, an Intelligent Trust Collaboration Network System (ITCN) is established to collect data through collaboration with mobile vehicles and Unmanned Aerial Vehicle (UAV) for IoT. The first, a deadline-aware data collection collaboration network framework is proposed by collaboration with mobile vehicles and UAV. The second, an active and verifiable trust evaluation approach is proposed to obtain the trust of the data participants, which ensures the security and privacy of the system. The last, a trust joint AI based UAV trajectory optimization algorithm is proposed to collect as much baseline data as possible, so more trust of data participants can be accurately evaluated and the data can be collected before deadline at low cost. The simulation results show that ITCN reduces the cost by 35.08% compared with using the UAV only, saves the collection time by 58.32% and increases the accuracy by 33.34% on average compared with the previous strategies only using vehicles. © 2013 IEEE.","Artificial Intelligence; Internet of Thing; Trajectory Optimization; Trust Collaboration Networks; Unmanned Aerial Vehicles","Antennas; Artificial intelligence; Data acquisition; Privacy by design; Unmanned aerial vehicles (UAV); Artificial intelligence technologies; Collaboration network; Collection time; Internet of Things (IOT); Security and privacy; Security considerations; Trajectory optimization; Trust evaluation; Internet of things",Article,Scopus,2-s2.0-85101432004
"Davami F., Adabi S., Rezaee A., Rahmani A.M.","57193404475;25621279900;55392412200;57204588830;","Fog-based architecture for scheduling multiple workflows with high availability requirement",2022,"Computing","104","1",,"169","208",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100927613&doi=10.1007%2fs00607-021-00905-1&partnerID=40&md5=0bfd5ef15163bb4a1a18f28223e952da","Given the significant development of the Internet of Things (IoT) in recent years as well as the growing need for data around the world, cloud computing alone is not able to manage this volume of data. Accordingly, fog computing has just now become a popular paradigm for further data analysis in close proximity to devices generating and processing data instantly, in order to solve various problems of existing cloud-only based systems. With regard to the complexity and the wide variety of types of computational resources such as cloud servers and fog nodes, workflow scheduling is thus one of the most important challenges in fog computing environments. To address such a problem, this paper presents software architecture for scheduling multiple workflows in cloud-fog environments simultaneously. Within this scheduling, workflow clustering and priority of workflows are also taken into account. As well, architecture layers, components, as well as their major interactions are represented using 4 + 1 architectural view models. The architecture components are ultimately proposed to meet quality attributes such as availability, reliability, recoverability, interoperability, and performance. The proposed architecture evaluation is based on the Architecture Tradeoff Analysis Method (ATAM) is a scenario-based technique. Compared with previous works, various scenarios and more quality attributes are discussed within this evaluation in addition to clustering and prioritizing workflows. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH, AT part of Springer Nature.","ATAM; Cloud-fog computing; Multiple workflows; Scientific workflow; Software architecture","Availability; Data handling; Fog; Internet of things; Quality control; Scheduling; Architectural views; Architecture tradeoff analysis methods; Computational resources; Computing environments; Internet of thing (IOT); Proposed architectures; Quality attributes; Workflow scheduling; Fog computing",Article,Scopus,2-s2.0-85100927613
"Yang W., Thapliyal H.","57218844059;9639811600;","Approximate Adiabatic Logic for Low-Power and Secure Edge Computing",2022,"IEEE Consumer Electronics Magazine","11","1",,"88","94",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100481495&doi=10.1109%2fMCE.2021.3053908&partnerID=40&md5=c3b65dc10add3873bd81701f7b267c0c","Approximate computing is a promising approach for error-tolerant applications running on the Internet-of-Things edge devices to reduce power consumption. However, approximate computation is susceptible to side-channel attacks, such as attacks based on differential power analysis (DPA). Energy efficiency could be further enhanced by applying adiabatic logic in approximate edge computing while increasing its protection against the side-channel attacks. As a case study, we are presenting two approximate adders based on adiabatic logic to illustrate the benefits of approximate computation combined with adiabatic logic. The proposed approximate adders leverage the dual-rail property of adiabatic logic to minimize the overall size and further decrease energy consumption. In this article, the first design is true sum approximate adder (TSAA), whereas the second design is True Carry-out Approximate Adder (TCAA). There are fewer transistors in adiabatic logic-based TSAA and TCAA compared to CMOS-based accurate mirror adder (AMA). At 12.5-MHz operating frequency and 45-nm technology node, the adiabatic TSAA and TCAA achieved power savings of 95.4% and 95.48% and energy savings of 90.80% and 90.96% in comparison with the standard CMOS AMA. We also show that both designs proposed are more secure against DPA attacks. © 2012 IEEE.",,"Adders; CMOS integrated circuits; Computation theory; Edge computing; Energy efficiency; Energy utilization; Green computing; Integrated circuit design; Internet of things; Side channel attack; 45nm technology; Adiabatic logic; Approximate computation; Differential power Analysis; Error tolerant; Internet of thing (IOT); Operating frequency; Standard CMOS; Computer circuits",Article,Scopus,2-s2.0-85100481495
