Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Patrucco A., Moretto A., Trabucchi D., Golini R.","57189071886;39863383400;56786351500;26658320200;","How Do Industry 4.0 Technologies Boost Collaborations in Buyer-Supplier Relationships?",2022,"Research Technology Management","65","1",,"48","58",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122356952&doi=10.1080%2f08956308.2021.1999131&partnerID=40&md5=993311893ef80a4baea9a89236387f7c","Overview: Business leaders often consider digital technologies an enabler of new business models and market opportunities, but they often overlook their potential impact on the entire value chain. Considering three Industry 4.0 technologies—big data analytics and cloud computing, track and tracing, and simulation and modeling software—we identify the opportunities and challenges that emerge in the context of managing supply chain relationships. This study uses data from an international survey to test how these three Industry 4.0 technologies increase visibility and integration between buyers and suppliers and how they impact supply chain performance. Our results show mixed evidence: although all three technologies directly improve supply chain performance, big data analytics and cloud computing and simulation and modeling also fully support collaborative supply chain models, while track and tracing tools create more visible supply chains but are detrimental to obtaining higher process integration with suppliers. Surprisingly, buyer-supplier collaboration, in terms of visibility and integration, matters more than the technologies themselves. © Copyright © 2021, Innovation Research Interchange.","Buyer-supplier relationship; Digital technologies; Industry 4.0; Supply chain","Big data; Cloud computing; Computer software; Data Analytics; Industry 4.0; Sales; Visibility; Business leaders; Buyer-supplier integrations; Buyer-supplier relationships; Cloud-computing; Data clouds; Digital technologies; New business models; Simulation and modeling; Supply chain performance; Three industries; Supply chains",Article,Scopus,2-s2.0-85122356952
"Wang S., Liu R., Chu-Ren H.","56025113500;57398420600;57377713200;","Social changes through the lens of language: A big data study of Chinese modal verbs",2022,"PLoS ONE","17","1 January","e0260210","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122327458&doi=10.1371%2fjournal.pone.0260210&partnerID=40&md5=152df48dc1cfeb3a7ed9543656065328","Leech’s corpus-based comparison of English modal verbs from 1961 to 1992 showed the steep decline of all modal verbs together, which he ascribed to continuing changes towards a more equal and less authority-driven society. This study inspired many diachronic and synchronic studies, mostly on English modal verbs and largely assuming the correlation between the use of modal verbs and power relations. Yet, there are continuing debates on sampling design and the choices of corpora. In addition, this hypothesis has not been attested in any other language with comparable corpus size or examined with longitudinal studies. This study tracks the use of Chinese modal verbs from 1901 to 2009, covering the historical events of the New Culture Movement, the establishment of the PRC, the implementation of simplified characters and the completion and finalization of simplification of the Chinese writing system. We found that the usage of modal verbs did rise and fall during the last century, and for more complex reasons. We also demonstrated that our longitudinal end-to-end approach produces convincing analysis on English modal verbs that reconciles conflicting results in the literature adopting Leech’s point-to-point approach. © 2022 Wang et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"article; big data; human; human experiment; language; leech; longitudinal study; nonhuman; social change; writing system; China; Big Data; China; Language; Social Change",Article,Scopus,2-s2.0-85122327458
"Xu Y.","57398235400;","Research on the improvement of accounting work quality of new agricultural business entities under the background of big data",2022,"Acta Agriculturae Scandinavica Section B: Soil and Plant Science","72","1",,"440","453",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122314480&doi=10.1080%2f09064710.2021.2009553&partnerID=40&md5=e416a1d92bd27d2f1d21779fbd328bbe","The accounting of the performance of the new agricultural business entity and the choice of future strategic planning are all directly affected by the quality of its accounting work. Therefore, it is very important to strengthen the accounting supervision of the new agricultural business entity. This article combines big data technology to construct an accounting work quality improvement model of the new agricultural business entity based on big data, uses a clustering algorithm to process a large number of accounting work data of new agricultural business entities and reengineers the inherent expense reimbursement process. In addition, this article builds an expense control module and an image module in the system and integrates the general ledger module with multiple modules such as fund management and payable salary, so that the financial data information of the new agricultural business entities can be processed, summarised and analysed quickly and efficiently in the financial sharing service system. The experimental research results show that the new agricultural business entity accounting work system based on big data technology constructed in this article can effectively improve the accounting work quality of the new agricultural business entity. © 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","accounting; Big data; computerisation; new agricultural business entity; quality improvement",,Article,Scopus,2-s2.0-85122314480
"Bazmohammadi N., Madary A., Vasquez J.C., Mohammadi H.B., Khan B., Wu Y., Guerrero J.M.","55364701400;57218293139;57203104097;57433937900;55647924400;57397821800;35588010400;","Microgrid Digital Twins: Concepts, Applications, and Future Trends",2022,"IEEE Access","10",,,"2284","2302",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122288081&doi=10.1109%2fACCESS.2021.3138990&partnerID=40&md5=1f1c87a457205c94d8ba76c0329f0404","Following the fourth industrial revolution, and with the recent advances in information and communication technologies, the digital twinning concept is attracting the attention of both academia and industry worldwide. A microgrid digital twin (MGDT) refers to the digital representation of a microgrid (MG), which mirrors the behavior of its physical counterpart by using high-fidelity models and simulation platforms as well as real-time bi-directional data exchange with the real twin. With the massive deployment of sensor networks and IoT technologies in MGs, a huge volume of data is continuously generated, which contains valuable information to enhance the performance of MGs. MGDTs provide a powerful tool to manage the huge historical data and real-time data stream in an efficient and secure manner and support MGs' operation by assisting in their design, operation management, and maintenance. In this paper, the concept of the digital twin (DT) and its key characteristics are introduced. Moreover, a workflow for establishing MGDTs is presented. The goal is to explore different applications of DTs in MGs, namely in design, control, operator training, forecasting, fault diagnosis, expansion planning, and policy-making. Besides, an up-to-date overview of studies that applied the DT concept to power systems and specifically MGs is provided. Considering the significance of situational awareness, security, and resilient operation for MGs, their potential enhancement in light of digital twinning is thoroughly analyzed and a conceptual model for resilient operation management of MGs is presented. Finally, future trends in MGDTs are discussed. © 2013 IEEE.","Artificial intelligence; Automatic learning; Big data; Decision support system; Digital twin; Industry 4.0; Microgrids","Artificial intelligence; Big data; Decision support systems; E-learning; Electronic data interchange; Personnel training; Sensor networks; Simulation platform; Adaptation models; Automatic-learning; Computational modelling; Digital representations; Future trends; High-fidelity modeling; Information and Communication Technologies; Microgrid; Operation management; Industry 4.0",Article,Scopus,2-s2.0-85122288081
"Guo W., Zhang X., Kang L., Gao J., Liu Y.","57020407500;55308505700;57217044330;56151875600;57396466900;","Investigation of Flowback Behaviours in Hydraulically Fractured Shale Gas Well Based on Physical Driven Method",2022,"Energies","15","1","325","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122270992&doi=10.3390%2fen15010325&partnerID=40&md5=7e6a65b2f25ff1484503debb21a3a4af","Due to the complex microscope pore structure of shale, large-scale hydraulic fracturing is required to achieve effective development, resulting in a very complicated fracturing fluid flowback characteristics. The flowback volume is time-dependent, whereas other relevant parameters, such as the permeability, porosity, and fracture half-length, are static. Thus, it is very difficult to build an end-to-end model to predict the time-dependent flowback curves using static parameters from a machine learning perspective. In order to simplify the time-dependent flowback curve into simple parameters and serve as the target parameter of big data analysis and flowback influencing factor analysis, this paper abstracted the flowback curve into two characteristic parameters, the daily flowback volume coefficient and the flowback decreasing coefficient, based on the analytical solution of the seepage equation of multistage fractured horizontal Wells. Taking the dynamic flowback data of 214 shale gas horizontal wells in Weiyuan shale gas block as a study case, the characteristic parameters of the flowback curves were obtained by exponential curve fittings. The analysis results showed that there is a positive correlation between the characteristic parameters which present the characteristics of right-skewed distribution. The calculation formula of the characteristic flowback coefficient representing the flowback potential was established. The correlations between characteristic flowback coefficient and geological and engineering parameters of 214 horizontal wells were studied by spearman correlation coefficient analysis method. The results showed that the characteristic flowback coefficient has a negative correlation with the thickness × drilling length of the high-quality reservoir, the fracturing stage interval, the number of fracturing stages, and the brittle minerals content. Through the method established in this paper, the shale gas flowback curve containing complex flow mechanism can be abstracted into simple characteristic parameters and characteristic coefficients, and the relationship between static data and dynamic data is established, which can help to establish a machine learning method for predicting the flowback curve of shale gas horizontal wells. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Big-data analysis; Flowback; Fracturing fluids; Horizontal well; Shale gas","Abstracting; Big data; Data Analytics; Data handling; Fracturing fluids; Gases; Hydraulic fracturing; Machine learning; Pore structure; Shale gas; Big-data analyse; Characteristics parameters; Flowback; Fracture half-length; Fracturing fluid flowback; Gas well; Large-scales; Pores structure; Simple++; Time dependent; Horizontal wells",Article,Scopus,2-s2.0-85122270992
"Sheng W., Xu A., Wu S.","57395368500;57395678200;57395875200;","Fast Access and Retrieval of Big Data Based on Unique Identification",2022,"Intelligent Automation and Soft Computing","32","3",,"1781","1795",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122205837&doi=10.32604%2fIASC.2022.022571&partnerID=40&md5=efc6bd6ce31461382538faf0f4a578e1","In big data applications, the data are usually stored in data files, whose data file structures, field structures, data types and lengths are not uniform. Therefore, if these data are stored in the traditional relational database, it is difficult to meet the requirements of fast storage and access. To solve this problem, we propose the mapping model between the source data file and the target HBase file. Our method solves the heterogeneity of the file object and the universality of the storage conversion. Firstly, based on the mapping model, we design “RowKey”, generation rules and algorithm. Then according to the mapping rules of data file fields with the HBase table column, the data in the data file are transformed into HBase. Finally, the retrieved keywords in “RowKey” are stored and used to achieve fast data retrieval by prefix matching or keyword matching method. Our method has been applied to different projects, which shows these results can be applied to the data conversion from regular row store data file to HBase distributed large data storage and has strong commonality. The method can be widely used in HBase big data storage applications. © 2022, Tech Science Press. All rights reserved.","Big data; Fast retrieval; HBase; Row store; RowKey",,Article,Scopus,2-s2.0-85122205837
"Yuan F., Yang Y., Li Q., Mostafavi A.","57200651504;57206628592;57209808281;57202661272;","Unraveling the Temporal Importance of Community-Scale Human Activity Features for Rapid Assessment of Flood Impacts",2022,"IEEE Access","10",,,"1138","1150",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122071480&doi=10.1109%2fACCESS.2021.3137651&partnerID=40&md5=272eef7d9cd93447fe9b1ab070bc1467","The objective of this research is to explore the temporal importance of community-scale human activity features for rapid assessment of flood impacts. Ultimate flood impact data, such as flood inundation maps and insurance claims, becomes available only weeks and months after the floods have receded. Crisis response managers, however, need near-real-time data to prioritize emergency response. This time lag creates a need for rapid flood impact assessment. Accordingly, community-scale big data (such as satellite imagery) has been utilized for the early estimation of end flood impacts. Some recent studies have shown promising results for using human activity fluctuations as indicators of flood impacts. Existing studies, however, used mainly a single community-scale activity feature for the estimation of flood impacts and have not investigated their temporal importance for indicating flood impacts. Hence, in this study, we examined the importance of heterogeneous human activity features (such as human mobility, visits to points-of-interest, and social media posts) in different flood event stages. Using four community-scale big data categories we derived ten features related to the variations in human activity (e.g., travel, credit card transactions, and online communications) and evaluated their temporal importance for rapid assessment of flood impacts. Using multiple random forest models, we examined the temporal importance of each feature in indicating the extent of flood impacts (measured by the flood insurance claims and flood inundations) in the context of the 2017 Hurricane Harvey in Harris County, Texas. Our findings reveal that 1) fluctuations in human activity index and percentage of congested roads are the most important indicators for rapid flood impact assessment during response and recovery stages; 2) variations in credit card transactions assumed a middle ranking in both response and recovery stages; and 3) patterns of geolocated social media posts (Twitter) were of low importance across flood stages. Insights derived from data analysis reveal the potential for harnessing community-scale data characterizing human activity fluctuations for rapid assessment of flood impacts. The results of this research could rapidly forge a multi-tool enabling crisis managers to identify hotspots with severe flood impacts at various stages then to plan and prioritize effective response strategies. © 2021 IEEE Access. All rights reserved.","Big Data; Codes; Credit cards; Floods; Hurricanes; Indexes; Social networking (online)","Big data; Decision trees; Emergency services; Floods; Insurance; Learning systems; Managers; Satellite imagery; Social networking (online); Code; Credit cards; Human activities; Impact assessments; Index; Rapid assessment; Rapid flood impact assessment; Smart resilience; Social networking (online); Urban floods; Hurricanes",Article,Scopus,2-s2.0-85122071480
"Essam A., Abdel-Fattah M.A., Abdelhamid L.","57223259870;55545556200;57393189300;","Towards Enhancing the Performance of Parallel FP-Growth on Spark",2022,"IEEE Access","10",,,"286","296",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122066878&doi=10.1109%2fACCESS.2021.3137789&partnerID=40&md5=001858d2da3089115bfa6abd0c26f261","Frequent itemset mining (FIM) is a crucial tool for identifying hidden patterns in information. FP-Growth is an FIM algorithm used to find associations. When the data size increases, the execution of FIM algorithms on a single machine suffers from computational problems, such as memory and time consumption. For these reasons, parallel and distributed processing on platforms such as Spark is essential. The parallel frequent pattern (PFP) is the implementation of FP-Growth in Spark. The main problem with PFP is that it does not consider the load balancing between cluster units. This research proposes an enhanced balanced parallel frequent pattern 'EBPFP' algorithm to enhance and balance the PFP. The proposed algorithm (EBPFP) proposes two ideas. First, a strategy for load balancing between groups is proposed to ensure that the items are evenly divided between the nodes, and the cluster resources are used more effectively. Second, the improved conditional pattern base (ICPB) method aims to remove infrequent items from the conditional pattern base before constructing local FP-Trees. The experimental results show that the proposed EBPFP algorithm outperforms PFP, and the difference in running time between EBPFP and PFP was 21.56% and 39.72%, respectively. © 2013 IEEE.","association rule analysis; Big data; data mining; frequent pattern growth algorithm; load balancing; spark","Big data; Clustering algorithms; Job analysis; Scheduling algorithms; Association rule analysis; FP growths; Frequent itemset mining; Frequent pattern growth; Frequent pattern growth algorithm; Growth algorithms; Itemset; Load-Balancing; Partitioning algorithms; Task analysis; Data mining",Article,Scopus,2-s2.0-85122066878
"Parsa K., Hassall M., Naderpour M.","57200191262;37074484100;54795635500;","Enhancing Alarm Prioritization in the Alarm Management Lifecycle",2022,"IEEE Access","10",,,"99","111",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122064446&doi=10.1109%2fACCESS.2021.3137865&partnerID=40&md5=729cc7a61b05e9a1c0fa439c7b0fdad0","Despite significant improvements being made in control and safety systems, near-miss incidents and adverse accidents continue to occur in the industry. Indeed, humans have a vital role in process control success or failure due to their responses to abnormal situations and alarms. A broad study on the alarm system performance shows that good rationalization and accurate prioritization of alarms should increase the efficacy of alarm systems and improve operator decision performances. This paper discusses current gaps in alarm prioritization approaches. It then proposes a method based on Graph theory and metrics capabilities to facilitate and improve the alarm prioritization process. The method is developed based on the causal and layer of protection modeling, followed by measuring the graph metrics for prioritization purposes. Finally, the proposed method is evaluated through implementation in a simulated case study. Results show that this approach facilitates similar achievement to the alarm workshop and produces more valuable data to the cascade of abnormal situations in a structured method and shorter time. © 2013 IEEE.","abnormal situation management; alarm flood; Alarm management; alarm prioritization; alarm rationalization; big data management; causal relation study; graph theory and graph metrics; modeling; safety systems","Accident prevention; Alarm systems; Big data; Floods; Graph theory; Process control; Abnormal situation managements; Alarm Floods; Alarm management; Alarm prioritization; Alarm rationalization; Big data management; Causal relation study; Causal relations; Graph metrics; Graph theory and graph metric; Modeling; Prioritization; Rationalisation; Information management",Article,Scopus,2-s2.0-85122064446
"Sharma P., Kurban H., Dalkilic M.","57223628425;56375007000;8876125600;","DCEM: An R package for clustering big data via data-centric modification of Expectation Maximization",2022,"SoftwareX","17",,"100944","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121962934&doi=10.1016%2fj.softx.2021.100944&partnerID=40&md5=1bf1c1ca0fd1ff5b446634c2b84252cb","Clustering is intractable, so techniques exist to give a best approximation. Expectation Maximization (EM), initially used to impute missing data, is among the most popular. Parameters of a fixed number of probability distributions (PDF) together with the probability of a datum belonging to each PDF are iteratively computed. EM does not scale with data size, and this has hampered its current use. Using a data-centric approach, we insert hierarchical structures within the algorithm to separate high expressive data (HE) from low expressive data (LE): the former greatly affects the objective function at some iteration i, while LE does not. By alternating using either HE or HE+LE, we significantly reduce run-time for EM. We call this new, data-centric EM, EM*. We have designed and developed an R package called DCEM (Data Clustering with Expectation Maximization) to emphasize that data is driving the algorithm. DCEM is superior to EM as we vary size, dimensions, and separability, independent of the scientific domain. DCEM is modular and can be used as either a stand-alone program or a pluggable component. DCEM includes our implementation of the original EM as well. To the best of our knowledge, there is no open source software that specifically focuses on improving EM clustering without explicit parallelization, modified seeding, or data reduction. DCEM is freely accessible on CRAN (Comprehensive R Archive Network). © 2021 The Author(s)","Big data; Data centric machine learning; Expectation Maximization; Open source software; Unsupervised clustering","Big data; Clustering algorithms; Image segmentation; Iterative methods; Machine learning; Maximum principle; Open systems; Probability distributions; Best approximations; Clusterings; Data centric; Data centric machine learning; Data clustering; Expectation Maximization; Fixed numbers; Missing data; Probability: distributions; Unsupervised clustering; Open source software",Article,Scopus,2-s2.0-85121962934
"Agrawal S., Sahu A., Kumar G.","56565994300;57193873763;57207952466;","A conceptual framework for the implementation of Industry 4.0 in legal informatics",2022,"Sustainable Computing: Informatics and Systems","33",,"100650","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121918847&doi=10.1016%2fj.suscom.2021.100650&partnerID=40&md5=2d539d804e44b58c22f409faaa1722e8","The growing number of applications of Industry 4.0 in the field of legal informatics offers huge opportunities for data scientists and academic researchers. The term Industry 4.0 is defined as “the fourth industrial revolution that connects embedded systems to Cyber-Physical-Systems”. It emphasizes the end-to-end digitalization of all physical resources and integrating digital environments with the value chain organizations. Industry 4.0 comprises a variety of technologies such as Cyber-Physical-Systems, Big Data, Internet of Things, Artificial Intelligence, Cloud Computing and Cybersecurity. It has been found that the implementation of these technologies may be useful in achieving the objective of legal informatics. It can help lawmakers to align jurisprudence by providing modern computational technologies to improve and advance the traditional legal justice system. Further, the integration of legal informatics with Industry 4.0 will be strengthening the legal justice system by providing decision-making support, data transparency, real-time monitoring, cost-effective solution, and triple-bottom-line performance in the future. Therefore, the article aims to determine the implementation patterns of Industry 4.0 technologies in legislative institutions and administrations. The study proposes a conceptual framework that integrates Industry 4.0 with legal informatics. The findings show that implementing Industry 4.0 technologies such as Artificial Intelligence, Big Data, and Cloud Computing plays a vital role for legal firms that are currently in the nascent stage of development. © 2021 Elsevier Inc.","Artificial intelligence; Industry 4.0; Legal informatics; Sustainable legal technology","Artificial intelligence; Big data; Cloud computing; Cost effectiveness; Cyber Physical System; Decision making; Embedded systems; Chain organizations; Cloud-computing; Conceptual frameworks; Digital environment; Embedded-system; End to end; Legal informatics; Physical resources; Sustainable legal technology; Value chains; Industry 4.0",Article,Scopus,2-s2.0-85121918847
"Kim M., You S., You J.-S., Kim S.-Y., Park J.H.","57387646600;57195493662;57387646700;57387646800;55388512600;","Income-related mortality inequalities and its social factors among middle-aged and older adults at the district level in aging seoul: An ecological study using administrative big data",2022,"International Journal of Environmental Research and Public Health","19","1","383","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121869285&doi=10.3390%2fijerph19010383&partnerID=40&md5=2ae511d7ee2330af193ce605889f94bb","This study investigated income-related health inequality at sub-national level, focusing on mortality inequality among middle-aged and older adults (MOAs). Specifically, we examined income-related mortality inequality and its social factors among MOAs across 25 districts in Seoul using administrative big data from the National Health Insurance Service (NHIS). We obtained access to the NHIS’s full-population micro-data on both incomes and demographic variables for the entire residents of Seoul. Slope Index of Inequality (SII) and Relative Index of Inequality (RII) were calculated. The effects of social attributes of districts on SIIs and RIIs were examined through ordinary least squares and spatial regressions. There were clear income-related mortality gradients. Cross-district variance of mortality rates was greater among the lowest income group. SIIs were smaller in wealthier districts. Weak spatial correlation was found in SIIs among men. Lower RIIs were linked to lower Gini coefficients of income for both genders. SIIs (men) were associated with higher proportions of special occupational pensioners and working population. Lower SIIs and RIIs (women) were associated with higher proportions of female household heads. The results suggest that increasing economic activities, targeting households with female heads, reforming public pensions, and reducing income inequality among MOAs can be good policy directions. © 2021 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (https:// creativecommons.org/licenses/by/ 4.0/).","Administrative big data; Districts in Seoul; Ecological study; RII; SII; Socioeconomic characteristics of small area; Spatial analysis","administrative system; aging population; elderly population; mortality; social policy; spatial analysis; adult; aged; aging; article; big data; controlled study; demography; female; gender; Gini coefficient; household; human; income inequality; least square analysis; lowest income group; male; middle aged; mortality rate; national health insurance; pension; pensioner; resident; social aspect; South Korea; spatial regression; aging; epidemiology; health disparity; income; mortality; socioeconomics; South Korea; Seoul [South Korea]; South Korea; Aged; Aging; Big Data; Female; Health Status Disparities; Humans; Income; Male; Middle Aged; Mortality; Seoul; Social Factors; Socioeconomic Factors",Article,Scopus,2-s2.0-85121869285
"Gu Y., Han C., Chen Y., Xing W.W.","57197785183;57203288279;57387332900;55337378000;","Mission Replanning for Multiple Agile Earth Observation Satellites Based on Cloud Coverage Forecasting",2022,"IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","15",,,"594","608",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121842843&doi=10.1109%2fJSTARS.2021.3135529&partnerID=40&md5=b461ed4a45f32b6c834c758780ea079e","Recent decades have witnessed a tremendous growth in the number of Earth observation satellites (EOSs), which presents a huge challenge for mission planning. For the EOSs with optical sensors particularly, the observation mission is significantly influenced by the uncertainty of cloud coverage, which has been identified as the most dominant factor for the invalidation of remote sensing images. To overcome this uncertainty, uncertainty programming methods, namely, chance constraint programming (CCP), stochastic expectation model, and robust optimization, are put forth. Despite their success, these approaches are limited in that they simplified the complex cloud coverage uncertainty, which may be different from the true cloud conditions, and they did not take the true cloud information into consideration. Motivated by these recent trends toward Big Data of satellite cloud images and machine learning for spatiotemporal prediction, this article explores a dynamic replanning scheme for multiple EOSs based on cloud forecasting. Specifically, we propose a new approach mainly in the following three steps: first, proactive scheduling based on a CCP is implemented and uploaded via ground control; second, cloud forecasting can be continuously conducted relying on the predictive recurrent neural network and the latest satellite cloud image; and third, mission replanning can be conducted according to the initial schedule and relatively accurate cloud information. Simulation results show that the cloud forecasting method is effective, and the replanning approach presents highly efficient and accurate scheduling results. © 2008-2012 IEEE.","Agile Earth observation satellite (AEOS); artificial neural network; cloud forecasting; mission replanning; uncertainty programming","Big data; Computer programming; Constraint theory; Observatories; Optimization; Planning; Production control; Recurrent neural networks; Remote sensing; Rock mechanics; Satellites; Scheduling; Stochastic models; Stochastic systems; Agile earth observation satellite; Chance constraint programming; Cloud coverage; Cloud forecasting; Earth observation satellites; Earth observing systems; Mission re-planning; Re-planning; Uncertainty; Uncertainty programming; Forecasting; artificial neural network; EOS; forecasting method; satellite data; satellite imagery; spatiotemporal analysis; uncertainty analysis",Article,Scopus,2-s2.0-85121842843
"Milton C.L.","7006422102;","The Future of Nurse Scholarship: The Ethical Challenges",2022,"Nursing Science Quarterly","35","1",,"25","27",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121830863&doi=10.1177%2f08943184211051335&partnerID=40&md5=9b58628e5ace9d62e62e9fd5ec80df6a","The advancement of a healthcare discipline is reliant on the disciplines’ ability to produce rigorous scholarship activities and products. The healthcare disciplines, especially nursing, are facing ever-changing priorities as shortages loom and exhaustion permeates the climate. Empirical public health priorities during the pandemic have dominated professional healthcare literature and global health communications. This article shall offer ethical implications for the discipline of nursing as it seeks the advancement of scholarship. Topics include straight-thinking issues surrounding nursing and medicine national policy statements, the big data movement, and evolutionary return of competency-based nurse education. © The Author(s) 2021.","big data; competency-based nursing education; ethics; scholarship","global health; health care delivery; human; medical education; morality; Delivery of Health Care; Fellowships and Scholarships; Global Health; Humans; Morals",Article,Scopus,2-s2.0-85121830863
"Lim H.J., Ro Y.S., Kim K.H., Park J.H., Hong K.J., Song K.J., Shin S.D.","57210135040;57381915000;57194436697;57222635486;55433745900;57037616400;57361449300;","The ed-plann score: A simple risk stratification tool for out-of-hospital cardiac arrests derived from emergency departments in Korea",2022,"Journal of Clinical Medicine","11","1","174","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121772245&doi=10.3390%2fjcm11010174&partnerID=40&md5=14efb027523b3a09d70b6c69e78c3cf6","Early risk stratification of out-of-hospital cardiac arrest (OHCA) patients with insufficient information in emergency departments (ED) is difficult but critical in improving intensive care resource allocation. This study aimed to develop a simple risk stratification score using initial information in the ED. Adult patients who had OHCA with medical etiology from 2016 to 2020 were enrolled from the Korean Cardiac Arrest Research Consortium (KoCARC) database. To develop a scoring system, a backward logistic regression analysis was conducted. The developed scoring system was validated in both external dataset and internal bootstrap resampling. A total of 8240 patients were analyzed, including 4712 in the development cohort and 3528 in the external validation cohort. An ED-PLANN score (range 0–5) was developed incorporating 1 point for each: P for serum pH ≤ 7.1, L for serum lactate ≥ 10 mmol/L, A for age ≥ 70 years old, N for non-shockable rhythm, and N for no-prehospital return of spontaneous circulation. The area under the receiver operating characteristics curve (AUROC) for favorable neurological outcome was 0.93 (95% CI, 0.92–0.94) in the development cohort, 0.94 (95% CI, 0.92–0.95) in the validation cohort. Hosmer–Lemeshow goodness-of-fit tests also indicated good agreement. The ED-PLANN score is a practical and easily applicable clinical scoring system for predicting favorable neurological outcomes of OHCA patients. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Big data; Cardiac arrest; Prediction model; Prognosis",,Article,Scopus,2-s2.0-85121772245
"Tang S., He B., Yu C., Li Y., Li K.","35194592300;7402047189;8126115700;36623945100;57193140976;","A Survey on Spark Ecosystem: Big Data Processing Infrastructure, Machine Learning, and Applications",2022,"IEEE Transactions on Knowledge and Data Engineering","34","1",,"71","91",,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121746717&doi=10.1109%2fTKDE.2020.2975652&partnerID=40&md5=139e87d614a82b6129196fdcb654dede","With the explosive increase of big data in industry and academic fields, it is important to apply large-scale data processing systems to analyze Big Data. Arguably, Spark is the state-of-the-art in large-scale data computing systems nowadays, due to its good properties including generality, fault tolerance, high performance of in-memory data processing, and scalability. Spark adopts a flexible Resident Distributed Dataset (RDD) programming model with a set of provided transformation and action operators whose operating functions can be customized by users according to their applications. It is originally positioned as a fast and general data processing system. A large body of research efforts have been made to make it more efficient (faster) and general by considering various circumstances since its introduction. In this survey, we aim to have a thorough review of various kinds of optimization techniques on the generality and performance improvement of Spark. We introduce Spark programming model and computing system, discuss the pros and cons of Spark, and have an investigation and classification of various solving techniques in the literature. Moreover, we also introduce various data management and processing systems, machine learning algorithms and applications supported by Spark. Finally, we make a discussion on the open issues and challenges for large-scale in-memory data processing with Spark. © 1989-2012 IEEE.","In-memory data processing; RDD; Shark; Spark","Data handling; Fault tolerance; Information management; Learning algorithms; Machine learning; Surveys; Academic fields; Computing system; Data-processing system; In-memory data processing; Machine-learning; Performance; Processing infrastructures; Programming models; Resident distributed dataset; Shark; Big data",Article,Scopus,2-s2.0-85121746717
"Yu W., Sun H., Wu J., Lv Y., Shang X., Wang X.","57218823984;55794370100;56424134200;57338219500;57216127582;57384410800;","Mapping multimodal random accessibility using smart card data: a case study of bus and subway stations in Beijing",2022,"Transportation Planning and Technology","45","1",,"76","99",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121724584&doi=10.1080%2f03081060.2021.2017206&partnerID=40&md5=21ca99a186a6fa1a5730d331a9b4ef3d","Research on multimodal accessibility under uncertain travel time has become a significant issue. Existing studies on accessibility lack a direct integration of multi-source data accessibility evaluation methods. This paper develops a multimodal random accessibility model (MR model). Multi-source data is integrated with a built-in joint calculation method of walking time, waiting time, and transit time while considering the effects of both the travel time budget in the time dimension and distance friction parameter in the spatial dimension. Taking Beijing as an example, accessibility generally shows a downward trend from the center of the city to the suburbs, especially along the subway lines, and there is a positive correlation between traffic flow and accessibility. The low-accessible high-flow area is mainly distributed in areas away from the city center and at the end of subway lines. These results could help transport planners formulate more reasonable public transport planning policies. © 2021 Informa UK Limited, trading as Taylor & Francis Group.","Accessibility; Beijing; Big data; multimodal; point of interest; public transport; random accessibility model; travel time budget","Budget control; Data integration; Smart cards; Subway stations; Travel time; Accessibility model; Beijing; Multi-modal; Multisource data; Point of interest; Public transport; Random accessibility; Random accessibility model; Subway lines; Travel time budgets; Big data",Article,Scopus,2-s2.0-85121724584
