Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Montobbio F., Staccioli J., Virgillito M.E., Vivarelli M.","6506436826;57203959171;56653457000;55671877300;","Robots and the origin of their labour-saving impact",2022,"Technological Forecasting and Social Change","174",,"121122","","",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116474336&doi=10.1016%2fj.techfore.2021.121122&partnerID=40&md5=8dab66c279c57eff82c916af9f7c7391","This paper investigates the presence of explicit labour-saving heuristics within robotic patents. It analyses innovative actors engaged in robotic technology and their economic environment (identity, location, industry), and identifies the technological fields more exposed to labour-saving innovations. It exploits advanced natural language processing and probabilistic topic modelling techniques applied to the universe of USPTO patent applications between 2009 and 2018, matched with the ORBIS (Bureau van Dijk) firm-level dataset. The results show that labour-saving patent holders comprise not only robot producers, but mainly adopters. Consequently, labour-saving robotic patents appear along the entire supply chain. Additionally, labour-saving innovations are directed towards manual activities in services (e.g. in the logistics sector), activities entailing social intelligence (e.g. in the healthcare sector) and cognitive skills (e.g. learning and predicting). © 2021 Elsevier Inc.","Labour-saving technology; Probabilistic topic models; Robotic patents; Search heuristics","Heuristic algorithms; Modeling languages; Natural language processing systems; Robotics; Statistics; Supply chains; Economic environment; Exposed to; Labor saving; Labor-saving technology; Modelling techniques; Patent applications; Probabilistic topic models; Robotic patent; Robotic technologies; Search heuristics; Patents and inventions; data set; heuristics; numerical model; probability; robotics; supply chain management",Article,Scopus,2-s2.0-85116474336
"Zhang J., Zhu L.","22634492200;57222139407;","Citation recommendation using semantic representation of cited papers’ relations and content",2022,"Expert Systems with Applications","187",,"115826","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116334407&doi=10.1016%2fj.eswa.2021.115826&partnerID=40&md5=d9c31eb6f706a65e26371fd98fbcaeb2","Citation recommendation can help researchers quickly find supplementary or alternative references in massive academic resources. Current research on citation recommendation mainly focuses on the citing papers, resulting in the enormous cited papers are ignored, including the relations among cited papers and their citation context cited in citing papers. Moreover, cited paper's content is often denoted with its original title and abstract, which is hard to acquire and rarely considers different citation motivations. Furthermore, the most appropriate method for semantic representation of cited papers’ relations and content is uncertain. Therefore, this paper studies citation recommendation from the perspective of semantic representation of cited papers’ relations and content. Firstly, four forms of citation context are designed and extracted as cited papers’ content considering citation motivations, as well as co-citation relationships are extracted as cited papers’ relations. Secondly, 132 methods are designed for generating semantic vector of cited paper, including four network embedding methods, 16 methods by combining four text representation algorithms with four forms of citation content, and 112 fusion methods. Finally, similarity among cited papers is calculated for citation recommendation and a quantitative evaluation method based on link prediction is designed, to find the most appropriate form of citation content and the optimal method. The result shows that doc2vecC (Document to Vector through Corruption) with the form of CS&SS (Current Sentences and Surrounding Sentences) performs best, in which the AUC (Area Under Curve) and MAP (Macro Average Precision) reach 0.877 and 0.889 and have increased by 0.462 and 0.370 compared with the worst-performing method. This performance is slightly improved by parameters adjustment, and a case study is performed whose results have further proved the effectiveness of this method. In addition, among four forms of cited papers’ content, CS&SS performs best in almost all methods. Furthermore, the fusion methods not always perform better than the single methods, where doc2vecC (CS&SS) performs better than the best fusion method GCN (Graph Convolutional Network). These results not only prove the effectiveness of citation recommendation from the perspective of cited paper, but also provide helpful and useful suggestions for method selection and citation content selection. The data and conclusions can be extended to other text mining-related tasks. Simultaneously, it is a preliminary research which needs to be further studied in other domains using emerging semantic representation methods. © 2021 Elsevier Ltd","Citation content; Citation recommendation; Cited paper; Co-citation; Semantic representation","Abstracting; Network embeddings; Semantics; 'current; Academic resources; Citation content; Citation contexts; Citation recommendation; Cited papers; Cocitation; Fusion methods; Semantic representation; Semantic vectors; Motivation",Article,Scopus,2-s2.0-85116334407
"Alsudais A., Alotaibi W., Alomary F.","56323952400;57224631106;57224625603;","Similarities between Arabic dialects: Investigating geographical proximity",2022,"Information Processing and Management","59","1","102770","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116067593&doi=10.1016%2fj.ipm.2021.102770&partnerID=40&md5=cdb7cf4a1845c7ff59d4744021ab38d8","The automatic classification of Arabic dialects is an ongoing research challenge, which has been explored in recent work that defines dialects based on increasingly limited geographic areas like cities and provinces. This paper focuses on a related, yet relatively unexplored topic: the effects of the geographical proximity of cities located in Arab countries on their dialectal similarity. Our work is twofold, reliant on: (1) comparing the textual similarities between dialects using cosine similarity and (2) measuring the geographical distance between locations. We study MADAR and NADI, two established datasets with Arabic dialects from many cities and provinces. Our results indicate that cities located in different countries may in fact have more dialectal similarity than cities within the same country, depending on their geographical proximity. The correlation between dialectal similarity and city proximity suggests that cities that are closer together are more likely to share dialectal attributes, regardless of country borders. This nuance provides the potential for important advancements in Arabic dialect research because it indicates that a more granular approach to dialect classification is essential to understanding how to frame the problem of Arabic dialect identification. © 2021 Elsevier Ltd","Arabic dialects; Arabic natural language processing; Geolocation; Textual similarity","Arab countries; Arabic dialects; Arabic natural language processing; Automatic classification; Cosine similarity; Geographic areas; Geographical proximity; Geolocations; Research challenges; Textual similarities; Natural language processing systems",Article,Scopus,2-s2.0-85116067593
"Gad W., Alokla A., Nazih W., Aref M., Salem A.-B.","26632826600;57278702600;24344470300;35576465900;36762342200;","DLBT: Deep learning-based transformer to generate pseudo-code from source code",2022,"Computers, Materials and Continua","70","2",,"3117","3132",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116056060&doi=10.32604%2fcmc.2022.019884&partnerID=40&md5=82f94f6e4986d88e0cf9c696b3b22d1f","Understanding the content of the source code and its regular expression is very difficult when they are written in an unfamiliar language. Pseudo-code explains and describes the content of the code without using syntax or programming language technologies. However, writing Pseudo-code to each code instruction is laborious. Recently, neural machine translation is used to generate textual descriptions for the source code. In this paper, a novel deep learning-based transformer (DLBT) model is proposed for automatic Pseudo-code generation from the source code. The proposed model uses deep learning which is based on Neural Machine Translation (NMT) to work as a language translator. The DLBT is based on the transformer which is an encoder-decoder structure. There are three major components: tokenizer and embeddings, transformer, and post-processing. Each code line is tokenized to dense vector. Then transformer captures the relatedness between the source code and the matching Pseudo-code without the need of Recurrent Neural Network (RNN). At the post-processing step, the generated Pseudo-code is optimized. The proposed model is assessed using a real Python dataset, which contains more than 18,800 lines of a source code written in Python. The experiments show promising performance results compared with other machine translation methods such as Recurrent Neural Network (RNN). The proposed DLBT records 47.32, 68. 49 accuracy and BLEU performance measures, respectively. © 2022 Tech Science Press. All rights reserved.","Deep learning-based transformer; Long short-term memory; Natural language processing; Neural machine translation; Pseudo-code generation","Codes (symbols); Computational linguistics; Computer aided language translation; High level languages; Natural language processing systems; Python; Recurrent neural networks; Codegeneration; Deep learning-based transformer; Model use; Post-processing; Pseudo codes; Pseudo-code generation; Regular expressions; Source codes; Textual description; Transformer modeling; Neural machine translation",Article,Scopus,2-s2.0-85116056060
"Baral C., Gelfond G., Pontelli E., Son T.C.","7004928552;13007498400;7004203882;7006447691;","An action language for multi-agent domains",2022,"Artificial Intelligence","302",,"103601","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116055184&doi=10.1016%2fj.artint.2021.103601&partnerID=40&md5=4406bc94af6d73465e3417b6414ae5e0","The goal of this paper is to investigate an action language, called mA⁎, for representing and reasoning about actions and change in multi-agent domains. The language, as designed, can also serve as a specification language for epistemic planning, thereby addressing an important issue in the development of multi-agent epistemic planning systems. The mA⁎ action language is a generalization of the single-agent action languages, extensively studied in the literature, to the case of multi-agent domains. The language allows the representation of different types of actions that an agent can perform in a domain where many other agents might be present—such as world-altering actions, sensing actions, and communication actions. The action language also allows the specification of agents' dynamic awareness of action occurrences—which has implications on what agents' know about the world and other agents' knowledge about the world. These features are embedded in a language that is simple, yet powerful enough to address a large variety of knowledge manipulation scenarios in multi-agent domains. The semantics of mA⁎ relies on the notion of state, which is described by a pointed Kripke model and is used to encode the agents' knowledge1 and the real state of the world. The semantics is defined by a transition function that maps pairs of actions and states into sets of states. The paper presents a number of properties of the action theories and relates mA⁎ to other relevant formalisms in the area of reasoning about actions in multi-agent domains. © 2021 Elsevier B.V.","Action languages; Epistemic planning; Reasoning about knowledge","Semantics; Specification languages; Specifications; Action language; Agent domains; Agent knowledge; Epistemic planning; Generalisation; Multi agent; Planning systems; Reasoning about action and changes; Reasoning about knowledge; Single-agent; Multi agent systems",Article,Scopus,2-s2.0-85116055184
"Cao N., Ji S., Chiu D.K.W., Gong M.","57216840808;55320543100;23388109000;8933846400;","A deceptive reviews detection model: Separated training of multi-feature learning and classification",2022,"Expert Systems with Applications","187",,"115977","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116049688&doi=10.1016%2fj.eswa.2021.115977&partnerID=40&md5=765800ae3232ce4afed3585411e2b16b","The increasing online reviews play an essential role in the e-commerce platform, which profoundly affects the purchase decisions of consumers. However, rampant dishonest sellers manipulate other buyers or robots to post deceptive reviews for profit. Recently, the detection of deceptive reviews has attracted general research attention, which mainly comprises two directions, traditional methods based on statistics and intelligent methods based on neural networks. These methods use a single feature or multiple features for classifier design. To make full use of different features for better feature representation of detecting deceptive reviews, this paper proposes a new feature fusion strategy and verifies its performance by comparing it with other feature fusion strategies. First, we utilize three independent models for feature extraction: the TextCNN, the Bidirectional Gated Recurrent Unit (GRU), and the Self-Attention are used to learn local semantic features, temporal semantic features, and weighted semantic features of reviews, respectively. Secondly, after obtaining different feature representations from the fully connected layers of these three models, we concatenate them together to form the final documental representation. Finally, we use a full connection layer and the sigmoid function to further learn and complete deceptive review detection. Experiments on three balanced and unbalanced in-domain small datasets (hotel, restaurant, doctor) and mixed-domain datasets show that our model is superior to baselines. Experiments on large-scale data with various imbalanced proportions verify the effectiveness of our method. We also analyze the results of different datasets from the perspective of part of speech to improve the model's interpretability. © 2021","Convolutional neural network; Deceptive reviews detection; Recurrent neural network; Self attention; Separated training","Classification (of information); Convolutional neural networks; Feature extraction; Large dataset; Semantics; Convolutional neural network; Deceptive review detection; Detection models; Feature representation; Features fusions; Fusion strategies; Learn+; Self attention; Semantic features; Separated training; Recurrent neural networks",Article,Scopus,2-s2.0-85116049688
"Bayrak S., Yucel E., Takci H.","56526714700;7006490870;18134705700;","Epilepsy radiology reports classification using deep learning networks",2022,"Computers, Materials and Continua","70","2",,"3589","3607",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116030512&doi=10.32604%2fcmc.2022.018742&partnerID=40&md5=143525736ca09794d53afca215100166","The automatic and accurate classification of Magnetic Resonance Imaging (MRI) radiology report is essential for the analysis and interpretation epilepsy and non-epilepsy. Since the majority of MRI radiology reports are unstructured, the manual information extraction is time-consuming and requires specific expertise. In this paper, a comprehensive method is proposed to classify epilepsy and non-epilepsy real brain MRI radiology text reports automatically. This method combines the Natural Language Processing technique and statistical Machine Learning methods. 122 real MRI radiology text reports (97 epilepsy, 25 non-epilepsy) are studied by our proposed method which consists of the following steps: (i) for a given text report our systems first cleans HTML/XML tags, tokenize, erase punctuation, normalize text, (ii) then it converts into MRI text reports numeric sequences by using index-based word encoding, (iii) then we applied the deep learning models that are uni-directional long short-term memory (LSTM) network, bidirectional long short-term memory (BiLSTM) network and convolutional neural network (CNN) for the classifying comparison of the data, (iv) finally, we used 70% of used for training, 15% for validation, and 15% for test observations. Unlike previous methods, this study encompasses the following objectives: (a) to extract significant text features from radiologic reports of epilepsy disease; (b) to ensure successful classifying accuracy performance to enhance epilepsy data attributes. Therefore, our study is a comprehensive comparative study with the epilepsy dataset obtained from numeric sequences by using index-based word encoding method applied for the deep learning models. The traditional method is numeric sequences by using index-based word encoding which has been made for the first time in the literature, is successful feature descriptor in the epilepsy data set. The BiLSTM network has shown a promising performance regarding the accuracy rates. We show that the larger sized medical text reports can be analyzed by our proposed method. © 2022 Tech Science Press. All rights reserved.","Deep learning networks-based text classification; Epilepsy; Feature engineering; Index-based word encoding; Natural language processing; Radiology text report analysis","Brain; Classification (of information); Long short-term memory; Magnetic resonance imaging; Natural language processing systems; Network coding; Neurology; Radiation; Radiology; Deep learning network-based text classification; Feature engineerings; Index-based word encoding; Learning models; Learning network; Memory network; Network-based; Performance; Radiology reports; Radiology text report analyse; Text processing",Article,Scopus,2-s2.0-85116030512
"Deorukhkar K., Ket S.","57279813200;34880320400;","A detailed review of prevailing image captioning methods using deep learning techniques",2022,"Multimedia Tools and Applications","81","1",,"1313","1336",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116006499&doi=10.1007%2fs11042-021-11293-1&partnerID=40&md5=d2aa1e68f931dad060b876ad58032ab5","Image captioning is a challenging task of computer vision and natural language processing. The big challenge lies in obtaining semantic information from images and translating that into the human language using machines. The interaction of computer vision and natural language processing further increases the complexity of image captioning. Notably, research has been carried out in image captioning to narrow down the semantic gap using deep learning techniques effectively. Deep learning techniques are proficient in dealing with the complexities of image captioning. A detailed study is carried out to identify the various state-of-the-art techniques for image captioning. The working algorithm of technique, positive highlights, and weakness of every technique is discussed in this paper. We also discussed the quantitative evaluation measures used for deep learning techniques and available datasets. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Attention Mechanism; CNN; GAN; Image Captioning; RNN","Computer vision; Deep learning; Natural language processing systems; Semantics; Attention mechanisms; CNN; GAN; Human language; Image captioning; Learning techniques; RNN; Semantic gap; Semantics Information; State-of-the-art techniques; Learning algorithms",Article,Scopus,2-s2.0-85116006499
"Pan M., Wang J., Huang J.X., Huang A.J., Chen Q., Chen J.","57203523631;57217280454;57189975304;57275487800;57275556100;57275581100;","A probabilistic framework for integrating sentence-level semantics via BERT into pseudo-relevance feedback",2022,"Information Processing and Management","59","1","102734","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115888585&doi=10.1016%2fj.ipm.2021.102734&partnerID=40&md5=cb595c11ccdbaa35c1080943bbfc0ca9","Existing pseudo-relevance feedback (PRF) methods often divide an original query into individual terms for processing and select expansion terms based on the term frequency, proximity, position, etc. This process may lose some contextual semantic information from the original query. In this work, based on the classic Rocchio model, we propose a probabilistic framework that incorporates sentence-level semantics via Bidirectional Encoder Representations from Transformers (BERT) into PRF. First, we obtain the importance of terms at the term level. Then, we use BERT to interactively encode the query and sentences in the feedback document to acquire the semantic similarity score of a sentence and the query. Next, the semantic scores of different sentences are summed as the term score at the sentence level. Finally, we balance the term-level and sentence-level weights by adjusting factors and combine the terms with the top-k scores to form a new query for the next-round processing. We apply this method to three Rocchio-based models (Rocchio, PRoc2, and KRoc). A series of experiments are conducted based on six official TREC data sets. Various evaluation indicators suggest that the improved models achieve a significant improvement over the corresponding baseline models. Our proposed models provide a promising avenue for incorporating sentence-level semantics into PRF, which is feasible and robust. Through comparison and analysis of a case study, expansion terms obtained from the proposed models are shown to be more semantically consistent with the query. © 2021","Information retrieval; Latent semantic information; Pseudo-relevance feedback; Query expansion; Text similarity","Information retrieval; Latent semantic information; Latent semantics; Probabilistic framework; Pseudo-relevance feedbacks; Query expansion; Relevance feedback method; Rocchio; Semantics Information; Sentence level; Text similarity; Semantics",Article,Scopus,2-s2.0-85115888585
"Frederiksen A.T., Mayberry R.I.","57189064167;7003819842;","Pronoun production and comprehension in American Sign Language: the interaction of space, grammar, and semantics",2022,"Language, Cognition and Neuroscience","37","1",,"80","102",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115835654&doi=10.1080%2f23273798.2021.1968013&partnerID=40&md5=6873876413d8f89adad5f365f6050119","Spoken language research has investigated how pronouns are influenced by grammar and semantics/pragmatics. In contrast, sign language research has focused on unambiguous pronominal reference arising from spatial co-reference. However, understanding signed pronouns contributes to cross-linguistically valid models of pronoun production and comprehension. In two sentence-continuation experiments, the present study investigated how linguistic use of space (modality-specific), antecedent grammatical role and verb implicit causality bias (modality-independent) affect American Sign Language (ASL) pronouns. Production of pronouns was determined by antecedent grammatical role, and overt pronouns were marginally more frequent for referents articulated in specific areas of signing space compared to neutral space. Signers interpreted pronouns using spatial information and, notably, verb bias, despite spatial co-reference supposedly removing the ambiguity that verb bias resolves. These findings demonstrate that ASL pronouns are subject to modality-independent factors, despite their use of space, and lend support to models of pronominal reference positing a production/comprehension asymmetry. © 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.","American Sign Language; implicit causality biases; pronoun production and comprehension; Pronouns; spatial localisation","article; comprehension; grammar; human; human experiment; semantics; sign language",Article,Scopus,2-s2.0-85115835654
"Briskilal J., Subalalitha C.N.","56483236600;55356546000;","An ensemble model for classifying idioms and literal texts using BERT and RoBERTa",2022,"Information Processing and Management","59","1","102756","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115776710&doi=10.1016%2fj.ipm.2021.102756&partnerID=40&md5=b8e05fc4565637740c8af44f1f7e844e","An idiom is a common phrase that means something other than its literal meaning. Detecting idioms automatically is a serious challenge in natural language processing (NLP) domain applications like information retrieval (IR), machine translation and chatbot. Automatic detection of Idioms plays an important role in all these applications. A fundamental NLP task is text classification, which categorizes text into structured categories known as text labeling or categorization. This paper deals with idiom identification as a text classification task. Pre-trained deep learning models have been used for several text classification tasks; though models like BERT and RoBERTa have not been exclusively used for idiom and literal classification. We propose a predictive ensemble model to classify idioms and literals using BERT and RoBERTa, fine-tuned with the TroFi dataset. The model is tested with a newly created in house dataset of idioms and literal expressions, numbering 1470 in all, and annotated by domain experts. Our model outperforms the baseline models in terms of the metrics considered, such as F-score and accuracy, with a 2% improvement in accuracy. © 2021 Elsevier Ltd","BERT; Ensemble model; Idiom; Literal classification; RoBERTa","Deep learning; Natural language processing systems; Text processing; Automatic Detection; BERT; Chatbots; Ensemble models; Idiom; Labelings; Literal classification; Literals; Machine translations; RoBERTa; Classification (of information)",Article,Scopus,2-s2.0-85115776710
"Khurana A., Bhatnagar V.","57212571311;7102660553;","Investigating Entropy for Extractive Document Summarization",2022,"Expert Systems with Applications","187",,"115820","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115638128&doi=10.1016%2fj.eswa.2021.115820&partnerID=40&md5=a9d996a3fd6a07703072e007f11e796c","Automatic text summarization aims to cut down readers’ time and cognitive effort by reducing the content of a text document without compromising on its essence. Ergo, informativeness is the prime attribute of document summary generated by an algorithm, and selecting sentences that capture the essence of a document is the primary goal of extractive document summarization. In this paper, we employ Shannon's entropy to capture informativeness of sentences. We employ Non-negative Matrix Factorization (NMF) to reveal probability distributions for computing entropy of terms, topics, and sentences in latent space. We present an information theoretic interpretation of the computed entropy, which is the bedrock of the proposed E-Summ algorithm, an unsupervised method for extractive document summarization. The algorithm systematically applies information theoretic principle for selecting informative sentences from important topics in the document. The proposed algorithm is generic and fast, and hence amenable to use for summarization of documents in real time. Furthermore, it is domain-, collection-independent and agnostic to the language of the document. Benefiting from strictly positive NMF factor matrices, E-Summ algorithm is transparent and explainable too. We use standard ROUGE toolkit for performance evaluation of the proposed method on four well known public data-sets. We also perform quantitative assessment of E-Summ summary quality by computing its semantic similarity w.r.t the original document. Our investigation reveals that though using NMF and information theoretic approach for document summarization promises efficient, explainable, and language independent text summarization, it needs to be bolstered to match the performance of deep neural methods. © 2021 Elsevier Ltd","Entropy; Extractive summarization; Language independent; Non-negative Matrix Factorization; Semantic similarity","Entropy; Factorization; Information theory; Matrix algebra; Matrix factorization; Petroleum reservoir evaluation; Probability distributions; Semantics; Automatic text summarization; Cognitive efforts; Document summarization; Extractive summarizations; Informativeness; Language independents; Matrix factorizations; Nonnegative matrix factorization; Semantic similarity; Text document; Non-negative matrix factorization",Article,Scopus,2-s2.0-85115638128
"Jafarzadeh P., Ensan F.","57265283400;14053832600;","A semantic approach to post-retrieval query performance prediction",2022,"Information Processing and Management","59","1","102746","","",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115358193&doi=10.1016%2fj.ipm.2021.102746&partnerID=40&md5=9c90f7cf63d26d0f9491ffd89bc3bd4b","The importance of query performance prediction has been widely acknowledged in the literature, especially for query expansion, refinement, and interpolating different retrieval approaches. This paper proposes a novel semantics-based query performance prediction approach based on estimating semantic similarities between queries and documents. We introduce three post-retrieval predictors, namely (1) semantic distinction, (2) semantic query drift, and (3) semantic cohesion based on (1) the semantic similarity of a query to the top-ranked documents compared to the whole collection, (2) the estimation of non-query related aspects of the retrieved documents using semantic measures, and (3) the semantic cohesion of the retrieved documents. We assume that queries and documents are modeled as sets of entities from a knowledge graph, e.g., DBPedia concepts, instead of bags of words. With this assumption, semantic similarities between two texts are measured based on the relatedness between entities, which are learned from the contextual information represented in the knowledge graph. We empirically illustrate these predictors’ effectiveness, especially when term-based measures fail to quantify query performance prediction hypotheses correctly. We report our findings on the proposed predictors’ performance and their interpolation on three standard collections, namely ClueWeb09-B, ClueWeb12-B, and Robust04. We show that the proposed predictors are effective across different datasets in terms of Pearson and Kendall correlation coefficients between the predicted performance and the average precision measured by relevance judgments. © 2021 Elsevier Ltd","Post-retrieval prediction; Query performance prediction; Semantic information retrieval; Semantic-enabled prediction","Information retrieval; Interpolation; Knowledge graph; Semantics; Knowledge graphs; Post-retrieval prediction; Query expansion; Query-performance predictions; Retrieval query; Retrieved documents; Semantic approach; Semantic information retrieval; Semantic similarity; Semantic-enabled prediction; Forecasting",Article,Scopus,2-s2.0-85115358193
"Jana A., Haldar S., Goyal P.","57195420295;57205610222;57119093300;","Network embeddings from distributional thesauri for improving static word representations",2022,"Expert Systems with Applications","187",,"115868","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115325419&doi=10.1016%2fj.eswa.2021.115868&partnerID=40&md5=6b477e94420092773195bba31b15a67d","Word representations obtained from text using the distributional hypothesis have proved to be useful for various natural language processing tasks. To prepare vector representation from the text, some researchers use predictive model (Word2vec) or dense count-based model (GloVe), whereas others attempt to explore network structure obtained from text namely, distributional thesaurus network where the neighborhood of a word is a set of words having adequate context feature overlap. Being inspired by the successful application of network embedding techniques (DeepWalk, LINE, node2vec, etc.) in various tasks, we attempt to apply network embedding techniques to turn a distributional thesaurus network into dense word vectors and investigate the usefulness of distributional thesaurus embedding in improving the overall word vector representation. This is the first attempt where we show that combining the proposed word representation obtained by distributional thesaurus embedding with the state-of-the-art word representations helps in improving the performance by a significant margin when evaluated against several NLP tasks which include intrinsic tasks like word similarity and relatedness, subspace alignment, synonym detection, analogy detection; extrinsic tasks like noun compound interpretation, sentence pair similarity task as well as subconscious intrinsic evaluation methods using neural activation pattern in the brain, etc. © 2021","Distributional hypothesis; Distributional thesaurus; Network embedding; Word level semantics; Word representation","Embeddings; Natural language processing systems; Petroleum reservoir evaluation; Semantic Web; Semantics; Thesauri; Distributional hypothesis; Distributional thesaurus; Embedding technique; Embeddings; Network embedding; Vector representations; Word level; Word level semantic; Word representations; Word vectors; Network embeddings",Article,Scopus,2-s2.0-85115325419
"Grubišić A., Žitko B., Gašpar A., Vasić D., Dodaj A.","24485216400;24485775500;57218312001;57126955700;55515088600;","Evaluation of split-and-rephrase output of the knowledge extraction tool in the intelligent tutoring system",2022,"Expert Systems with Applications","187",,"115900","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115248455&doi=10.1016%2fj.eswa.2021.115900&partnerID=40&md5=3312194c9c1b4143a0ab6f4dde7365b1","Various approaches to text simplification have been proposed in an attempt to increase text readability. The rephrasing of syntactically and semantically complex structures is still challenging. A pedagogically motivated simplified version of the same text can have both positive and negative side effects. On the one hand, it can facilitate reading comprehension because of much shorter sentences and a limited vocabulary, but on the other hand, the simplified text often lacks coherence, unity and style. Therefore, reasonable trade-offs among linguistic simplicity, naturalness and informativeness are highly needed. This is a survey paper that discusses state-of-the-art approaches to sentence/text simplification and evaluation methods, along with an empirical evaluation of our approach. The quality of sentence splitting, using the knowledge extraction tool SAAT was compared to state-of-the-art syntactic simplification systems. The research was carried out on the WikiSplit, the HSplit and MinWikiSplit simplification corpora. Automatic metrics for the HSplit showed that the SAAT outperformed other TS systems in all categories. For the WikiSplit dataset, automatic metrics scores were slightly lower than that of the baseline system DisSim. However, the human evaluation showed that DisSim outperformed the SAAT in terms of simplicity and grammar. The quality of AG18copy output corresponded to that of the SAAT. The inter-annotator agreement was calculated. Research limitations as well as suggestions for future research were also provided. © 2021 Elsevier Ltd","Intelligent tutoring system; Knowledge extraction; Natural language processing; Text simplification","Computer aided instruction; Economic and social effects; Education computing; Extraction; Intelligent vehicle highway systems; Automatic metrics; Complexes structure; Intelligent tutoring; Intelligent tutoring system; Knowledge extraction; Negative side effects; Positive sides; Reading comprehension; Text simplification; Tutoring system; Natural language processing systems",Article,Scopus,2-s2.0-85115248455
"Ma Y., Liu X., Zhao L., Liang Y., Zhang P., Jin B.","8348553300;57206738120;57216952498;57263767400;36040790900;7201511565;","Hybrid embedding-based text representation for hierarchical multi-label text classification",2022,"Expert Systems with Applications","187",,"115905","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115136310&doi=10.1016%2fj.eswa.2021.115905&partnerID=40&md5=ad5d8dfcde1782a2ab533dd17fbdec4b","Many real-world text classification tasks often deal with a large number of closely related categories organized in a hierarchical structure or taxonomy. Hierarchical multi-label text classification (HMTC) has become rather challenging when it requires handling large sets of closely related categories. The structural features of all categories in the entire hierarchy and the word semantics of their category labels are very helpful in improving text classification accuracy over large sets of closely related categories, which has been neglected in most of existing HMTC approaches. In this paper, we present a hybrid embedding-based text representation for HMTC with high accuracy. First, the hybrid embedding consists of both graph embedding of categories in the hierarchy and their word embedding of category labels. The Structural Deep Network Embedding-based graph embedding model is used to simultaneously encode the global and local structural features of a given category in the whole hierarchy for making the category structurally discriminable. We further use the word embedding technique to encode the word semantics of each category label in the hierarchy for making different categories semantically discriminable. Second, we presented a level-by-level HMTC approach based on the bidirectional Gated Recurrent Unit network model together with the hybrid embedding that is used to learn the representation of the text level-by-level. Last but not least, extensive experiments were made over five large-scale real-world datasets in comparison with the state-of-the-art hierarchical and flat multi-label text classification approaches, and the experimental results show that our approach is very competitive to the state-of-the-art approaches in classification accuracy, in particular maintaining computational costs while achieving superior performance. © 2021 Elsevier Ltd","Graph embedding; Hierarchical classification; Hybrid embedding; Multi-label classification; Text classification","Classification (of information); Embeddings; Encoding (symbols); Large dataset; Semantics; Text processing; Classification approach; Embeddings; Graph embeddings; Hierarchical classification; Hybrid embedding; Multi-label text classification; Structural feature; Text classification; Text representation; Word Semantics; Graph embeddings",Article,Scopus,2-s2.0-85115136310
