Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Kavitha G., Elango N.M.","57197897554;57120763200;","Genetic algorithm-conditional mutual information maximization based feature selection for bot attack classification in iot devices",2022,"Journal of Mobile Multimedia","18","1",,"119","134",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114133933&doi=10.13052%2fjmm1550-4646.1816&partnerID=40&md5=b7e415ff7169fd51b99630e865f09268","The evolution of computing is increasing in a vast manner that will integrate many physical objects and the internet to generate a new interconnection, such as the Internet of Things (IoT). It is estimated that the number of devices that will be interconnected to the internet will be more than trillions until 2025. Due to the lack of interoperability when these devices are interconnected in a vast heterogeneous network, it is tough to define and apply security mechanisms. The IoT networks have been exposed to many vulnerable attacks that disturb the network. Therefore, designing an intrusion detection system that provides additional security tools specific to IoT is needed to apply security mechanisms to detect the attacks in the network. In this paper, we propose a novel hybrid GA-CMIM machine learning algorithm that improves the efficiency in detecting the botnet intrusions with the set of optimal features that are selected from the dataset using a feature selection method. © 2021 River Publishers","Botnet; Internet of Things; Intrusion detections; Machine learning",,Article,Scopus,2-s2.0-85114133933
"Dai S., Zha L., Liu J., Xie X., Tian E.","57235533400;57188647358;35753619200;57235533600;57235221700;","Fault detection filter design for networked systems with cyber attacks",2022,"Applied Mathematics and Computation","412",,"126593","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113715353&doi=10.1016%2fj.amc.2021.126593&partnerID=40&md5=e7e29874837d8d6ad02cf5de6412c0db","This paper focuses on the fault detection for networked systems with deception attacks. Firstly, a fault detection filter (FDF) is presented as a residual generator to detect the random occurring fault signal timely in networked systems with the consideration of network delay and deception attacks. Then, by using the Lyapunov stability theory and linear matrix inequality (LMI) techniques, sufficient conditions are presented to guarantee the stability with an H∞ performance index γ of our proposed fault detection system. Furthermore, the corresponding coefficient matrices of the FDF are also presented with the explicit expressions. Finally, two simulation examples demonstrate the effectiveness and practicability of the designed FDF. © 2021 Elsevier Inc.","Deception attacks; Fault detection filter (FDF); Network delay; Residual evaluation","Linear matrix inequalities; Network security; Cyber-attacks; Deception attack; Fault detection filter; Fault detection filters; Faults detection; Filter designs; Network-delay; Networked systems; Residual evaluation; Residual generator; Fault detection",Article,Scopus,2-s2.0-85113715353
"Chen J., Cao J., Liang Z., Cui X., Yu L., Li W.","57191594478;57221211125;57212478992;57232891100;56903335400;57196308169;","STPD: Defending against ℓ0-norm attacks with space transformation",2022,"Future Generation Computer Systems","126",,,"225","236",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113525473&doi=10.1016%2fj.future.2021.08.009&partnerID=40&md5=2190621f281dfdedf307f2f8d6505ead","The human imperceptible adversarial examples crafted by ℓ0-norm attacks, which aims to minimize ℓ0 distance from the original image, thereby misleading deep neural network classifiers into the wrong classification. Prior works of tackling ℓ0 attacks can neither eliminate perturbed pixels nor improve the performance of the classifier in the recovered low-quality images. To address the issue, we propose a novel method, called space transformation pixel defender (STPD), to transform any image into a latent space to separate the perturbed pixels from the normal pixels. In particular, this strategy uses a set of one-class classifiers, including Isolation Forest and Elliptic Envelope, to locate the perturbed pixels from adversarial examples. The value of the neighboring normal pixels is then used to replace the perturbed pixels, which hold more than half of the votes from these one-class classifiers. We use our proposed strategy to successfully defend against well-known ℓ0-norm adversarial examples in the image classification settings. We show experimental results under the One-pixel Attack (OPA), the Jacobian-based Saliency Map Attack (JSMA), and the Carlini Wagner (CW) ℓ0-norm attack on CIFAR-10, COVID-CT, and ImageNet datasets. Our experimental results show that our approach can effectively defend against ℓ0-norm attacks compared with the most popular defense techniques. © 2021 Elsevier B.V.","One-class classifier; Principal component analysis; Space transformation; ℓ0-norm attacks defense","Computerized tomography; Deep neural networks; Image classification; Image enhancement; Pixels; Principal component analysis; Low qualities; Neural networks classifiers; Novel methods; One-class classifier; Original images; Performance; Principal-component analysis; Quality image; Space transformations; ℓ0-norm attack defense; Network security",Article,Scopus,2-s2.0-85113525473
"Kumar P., Bagga H., Netam B.S., Uduthalapally V.","57216399505;57230707500;57229928200;57219113218;","SAD-IoT: Security Analysis of DDoS Attacks in IoT Networks",2022,"Wireless Personal Communications","122","1",,"87","108",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113386313&doi=10.1007%2fs11277-021-08890-6&partnerID=40&md5=73856522d14209936c3a84befb26646c","Internet of Things is one of the most versatile technologies in existence today. It has taken over our day to day activities and thus has many applications that are designed to make life easier and simpler. Partly because IoT is new, it is replete with insecurities and vulnerabilities. Due to the lack of fundamental security controls, and the integration of real-world objects with the Internet, IoT devices are facile targets for cyber-criminals and other aggressors. This means that these vulnerabilities can be exploited for hacking, adding to Botnets, and then used to launch DoS and DDoS against organizations. To provide security from DoS and DDoS attacks, various solutions have been proposed. In this paper, Machine Learning, as well as Deep Learning algorithms, have been employed to analyze the DoS and DDoS attacks. The Bot-IoT dataset of the Centre of UNSW Canberra Cyber was used for training purposes. ARGUS software was used to generate the features from the pcap files of UNSW. A testbed was setup using 20 devices and generated dataset. From the result, the best accuracy of attack classification is 99.5% and 99.9% for Deep Learning and Machine Learning algorithms respectively. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Attack detection; DDoS attacks; Deep Learning; Internet of Things (IoT); Keras; Machine Learning","Deep learning; Denial-of-service attack; Learning algorithms; Learning systems; Network security; Personal computing; Attack classifications; Cyber criminals; DDoS Attack; IOT networks; Real-world objects; Security analysis; Security controls; Training purpose; Internet of things",Article,Scopus,2-s2.0-85113386313
"Bouras C., Kalogeropoulos R.","7102164662;57211645950;","Prediction Mechanisms to Improve 5G Network User Allocation and Resource Management",2022,"Wireless Personal Communications","122","2",,"1455","1479",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112782539&doi=10.1007%2fs11277-021-08957-4&partnerID=40&md5=8eff0b37017f2166e3aafa1c2805da85","As technology rapidly advances, the number of devices constantly communicating, transmitting and receiving data through the cellular networks keeps rising, posing an unprecedented load on them. Such an increase calls for establishing new methods to manage these devices as well as utilize the data produced by them to establish network architectures that can prevent cellular networks from overloading. To achieve the desired results, we need to optimally allocate network resources to existing users. Resource allocation has traditionally been considered an optimization problem where proposed solutions are hard to implement in real time, resulting in the use of inferior solutions with reduced produced performance. With the introduction of Machine Learning, we propose three mechanisms, intending to utilize network data to improve real time network performance. The first mechanism, a Decision Trees based mechanism aims to improve real time decision making by predicting the optimal matching of users and Base Stations. The second mechanism, a K-means based mechanism intends to tackle network congestion and ensure uninterrupted Quality of Service by predicting the optimal coordinates for placing Base Stations along the network based on traffic data. Finally, a Regression based mechanism manages to predict user movement along the network, resulting in improved resource management and reduced energy waste. These mechanisms can work cooperatively, essentially establishing a network architecture that utilizes prediction to efficiently allocate users and manage available resources. © 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","Efficiency; Internet of Things; Machine Learning; Prediction; Resource management; User allocation","5G mobile communication systems; Base stations; Decision making; Decision trees; Forecasting; Information management; Mobile telecommunication systems; Natural resources management; Quality of service; Queueing networks; Resource allocation; Waste management; Wireless networks; Cellular network; Network congestions; Network resource; Optimal coordinate; Optimization problems; Prediction mechanisms; Real time decision-making; Resource management; Network architecture",Article,Scopus,2-s2.0-85112782539
"Arauz T., Maestre J.M., Romagnoli R., Sinopoli B., Camacho E.F.","57195838495;7006524767;55370825200;23570052500;7005738812;","A Linear Programming Approach to Computing Safe Sets for Software Rejuvenation",2022,"IEEE Control Systems Letters","6",,"9459778","1214","1219",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112726106&doi=10.1109%2fLCSYS.2021.3090448&partnerID=40&md5=19abc6ce3f0d72e8f13c220d7f21fafd","Software rejuvenation was born to fix operating system faults by periodically refreshing the run-time code and data. This mechanism has been extended to protect control systems from cyber-attacks. This letter proposes a software rejuvenation design method in discrete-time where invariant sets for the safety and mission controllers are designed to schedule the timing of software refreshes. To compute a minimal robust positively invariant (min-RPI) set and the bounded time between software refreshes to ensure system safety, an LP based approach is proposed for stable and unstable systems. Finally, the designed approach is illustrated by the case study of a simulated lab-scale microgrid. © 2017 IEEE.","Cybersecurity; Invariant sets; Linear quadratic regulator; Linear systems; Software rejuvenation","Endocrinology; Microgrids; Network security; Cyber-attacks; Design method; Discrete time; Invariant set; Software rejuvenation; System faults; System safety; Unstable system; Linear programming",Article,Scopus,2-s2.0-85112726106
"Wan Y., Xu K., Wang F., Xue G.","57203371738;10140490400;7501312682;13408573500;","IoTAthena: Unveiling IoT Device Activities from Network Traffic",2022,"IEEE Transactions on Wireless Communications","21","1",,"651","664",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112643500&doi=10.1109%2fTWC.2021.3098608&partnerID=40&md5=afd3484e8f2d3aea15ea1788b63c717e","The recent spate of cyber attacks towards Internet of Things (IoT) devices in smart homes calls for effective techniques to understand, characterize, and unveil IoT device activities. In this paper, we present a new system, named IoTAthena, to unveil IoT device activities from raw network traffic consisting of timestamped IP packets. IoTAthena characterizes each IoT device activity using an activity signature consisting of an ordered sequence of IP packets with inter-packet time intervals. IoTAthena has two novel polynomial time algorithms, sigMatch and actExtract. For any given signature, sigMatch can capture all matches of the signature in the raw network traffic. Using sigMatch as a subfunction, actExtract can accurately unveil the sequence of various IoT device activities from the raw network traffic. Using the network traffic of heterogeneous IoT devices collected at the router of a real-world smart home testbed and a public IoT dataset, we demonstrate that IoTAthena is able to characterize and generate activity signatures of IoT device activities and accurately unveil the sequence of IoT device activities from raw network traffic. © 2002-2012 IEEE.","IP packets; network traffic collection and analysis; polynomial time algorithms; time-sensitive subsequence matching; unveiling IoT device activities; Wireless networking","Ambient intelligence; Automation; Intelligent buildings; Internet protocols; Network security; Polynomial approximation; Cyber-attacks; Inter-packet time; Internet of Things (IOT); Network traffic; Polynomial-time algorithms; Real-world; Smart homes; Subfunctions; Internet of things",Article,Scopus,2-s2.0-85112643500
"de Oliveira G.H.C., de Souza Batista A., Nogueira M., dos Santos A.L.","57226755029;57219788681;35146526800;8988932400;","An access control for IoT based on network community perception and social trust against Sybil attacks",2022,"International Journal of Network Management","32","1","e2181","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112513897&doi=10.1002%2fnem.2181&partnerID=40&md5=d93dbc5c2cbbd13e6f91f871ca0bdb25","The evolution of the Internet of things (IoT) has increased the connection of personal devices, mainly taking into account the habits and behavior of their owners. These environments demand access control mechanisms to protect them against intruders, like Sybil attacks, that can compromise data privacy or disrupt the network operation. The social IoT paradigm enables access control systems to aggregate community context and sociability information from devices to enhance robustness and security. This work introduces the ELECTRON mechanism to control access in IoT networks based on social trust between devices to protect the network from Sybil attackers. ELECTRON groups IoT devices into communities by their social similarity and evaluates their social trust, strengthening the reliability between legitimate devices and their resilience against the interaction of Sybil attackers. NS-3 simulations show the ELECTRON performance under Sybil attacks on several IoT communities so that it has gotten to detect more than 90% of attackers in a scenario with 150 nodes into offices, schools, gyms, and parks communities, and in other scenarios for same communities, it achieved around of 90% of detection. Furthermore, it provided high accuracy, over 90%–95%, and false positive rates closer to zero. © 2021 John Wiley & Sons, Ltd.",,"Access control; Computer crime; Data privacy; Robustness (control systems); Access control mechanism; Electron mechanism; False positive rates; Internet of thing (IOT); Network communities; Network operations; Ns-3 simulations; Personal devices; Internet of things",Article,Scopus,2-s2.0-85112513897
"Zhang Z., Huang S., Chen Y., Li B., Mei S.","57192574542;55889252400;7601446020;57204149949;7102846252;","Cyber-Physical Coordinated Risk Mitigation in Smart Grids Based on Attack-Defense Game",2022,"IEEE Transactions on Power Systems","37","1",,"530","542",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112477961&doi=10.1109%2fTPWRS.2021.3091616&partnerID=40&md5=68491f76abfdd7ca12a30f16cbf01c86","Since modern smart grids have various and deeply coupled cyber-physical components, they are vulnerable to malicious cyber attacks. Although regular defenses including firewall and IDS are deployed, they may be weakened by zero-day vulnerabilities and sophisticated attack schemes. Therefore, defense strategies to mitigate the risk of blackouts during cyber attacks are necessary. This paper proposes a cyber-physical coordinated defense strategy to overcome the disruption and minimize the risk as much as possible. At the cyber layer, a zero-sum multilevel Markovian Stackelberg game is proposed to model sequential actions of the attacker and the defender. The defender distributes defensive resources to protect lines in a real-time manner, according to the attacker's action. If cyber attacks should result in physical outages, defense at the physical layer is then employed. A security-constrained optimal power flow reserving security margin of critical components will be performed to minimize the blackout scale and potential future risk. To solve the corresponding optimization problem and further get the optimal defense strategy, this paper devises a novel 'water-pouring' algorithm. Lastly, test results show that the proposed dynamic defense strategy mitigates risk significantly and outperforms existing methods. © 1969-2012 IEEE.","Cyber attack; cyber-physical power system; game theory; risk mitigation; smart grid; Stackelberg game","Crime; Cyber Physical System; Electric load flow; Electric power transmission networks; Network security; Outages; Smart power grids; Critical component; Defense strategy; Optimization problems; Risk mitigation; Security margins; Security-constrained optimal power flow; Stackelberg Games; Zero day vulnerabilities; Computer crime",Article,Scopus,2-s2.0-85112477961
"Biswas B., Mukhopadhyay A., Bhattacharjee S., Kumar A., Delen D.","7103207977;7201817059;7102306201;57221973593;55887961100;","A text-mining based cyber-risk assessment and mitigation framework for critical analysis of online hacker forums",2022,"Decision Support Systems","152",,"113651","","",,4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112357041&doi=10.1016%2fj.dss.2021.113651&partnerID=40&md5=58755b6ca09273c2c08e1d1a7bcc0214","Online hacker communities are meeting spots for aspiring and seasoned cybercriminals where they engage in technical discussions, share exploits and relevant hacking tools to be used in launching cyber-attacks on business organizations. Sometimes, the affected organizations can detect these attacks in advance, with the help of cyber-threat intelligence derived from the explicit and implicit features of hacker communication in these forums. Herein, we proposed a novel text-mining based cyber-risk assessment and mitigation framework, which performs the following critical tasks. (i) Cyber-risk Assessment - to identify hacker expertise (i.e., newbie, beginner, intermediate, and advanced) using explicit and implicit features applying various classification algorithms. Among these features, cybersecurity keywords, sharing of attachments, and sentiments emerged as significant. Further, we found that expert hackers demonstrate leadership in the online forums that eventually serve as communities of practice. Consequently, novice hackers gradually develop their cyber-attack skills through prolonged observations, interactions, and external influences in this social learning process. (ii) Cyber-risk mitigation – computes financial impact for every {hacker expertise, attack-type} combination, and then by ranking them on a {likelihood, impact} decision-matrix to prioritize mitigation strategies in affected organizations. Through these novel recommendations, our framework can guide managers to decide on appropriate cybersecurity controls using an {expected loss, probability, attack-type, hacker expertise} metric against financial losses due to cyber-attacks. © 2021 Elsevier B.V.","Cyber risks; Hacker forum; Information security; Machine learning; Sentiment analysis","Classification (of information); Crime; Electronic assessment; Losses; Network security; Personal computing; Risk assessment; Text mining; Business organizations; Classification algorithm; Communities of Practice; External influences; Financial impacts; Hacker communities; Implicit features; Mitigation strategy; Computer crime",Article,Scopus,2-s2.0-85112357041
"Kure H.I., Islam S., Ghazanfar M., Raza A., Pasha M.","57202302609;57207786150;36023331300;55516758200;14060831800;","Asset criticality and risk prediction for an effective cybersecurity risk management of cyber-physical system",2022,"Neural Computing and Applications","34","1",,"493","514",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112325871&doi=10.1007%2fs00521-021-06400-0&partnerID=40&md5=f25d924d55ed152b0b29d11128d5218d","Risk management plays a vital role in tackling cyber threats within the cyber-physical system (CPS). It enables identifying critical assets, vulnerabilities and threats and determining suitable proactive control measures for the risk mitigation. However, due to the increased complexity of the CPS, cyber-attacks nowadays are more sophisticated and less predictable, which makes risk management task more challenging. This paper aims for an effective cybersecurity risk management (CSRM) practice using assets criticality, predication of risk types and evaluating the effectiveness of existing controls. We follow a number of techniques for the proposed unified approach including fuzzy set theory for the asset criticality, machine learning classifiers for the risk predication and comprehensive assessment model (CAM) for evaluating the effectiveness of the existing controls. The proposed approach considers relevant CSRM concepts such as asset, threat actor, attack pattern, tactic, technique and procedure (TTP), and controls and maps these concepts with the VERIS community dataset (VCDB) features for the risk predication. The experimental results reveal that using the fuzzy set theory in assessing assets criticality supports stakeholder for an effective risk management practice. Furthermore, the results have demonstrated the machine learning classifiers exemplary performance to predict different risk types including denial of service, cyber espionage and crimeware. An accurate prediction of risk can help organisations to determine the suitable controls in proactive manner to manage the risk. © 2021, The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature.","Control; Cyber-physical system; Cybersecurity risk management; Feature extraction; Fuzzy theory; Machine learning; Risk prediction","Criticality (nuclear fission); Cyber Physical System; Denial-of-service attack; Embedded systems; Forecasting; Fuzzy set theory; Fuzzy sets; Machine learning; Network security; Risk assessment; Accurate prediction; Comprehensive assessment model; Control measures; Cyber-physical systems (CPS); Denial of Service; Risk management practices; Risk predictions; Unified approach; Risk management",Article,Scopus,2-s2.0-85112325871
"Chen X., Feng W., Luo Y., Shen M., Ge N., Wang X.","57247438300;57209853990;57222903961;56522241200;7005864121;7501856729;","Defending against Link Flooding Attacks in Internet of Things: A Bayesian Game Approach",2022,"IEEE Internet of Things Journal","9","1",,"117","128",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112240253&doi=10.1109%2fJIOT.2021.3093538&partnerID=40&md5=9c7277a76e7d3b8a48bf66d3641ad0a8","The link flooding attack (LFA) has emerged as a new category of distributed denial of service (DDoS) attacks in recent years. Along with the massive deployment of low-cost insecure Internet-of-Things (IoT) devices, the fast proliferation of IoT botnets dramatically increases the risk of LFAs. However, how to efficiently defend against LFAs in IoT still remains as an open problem. To overcome this challenge, we model the interaction between an LFA attacker and the network manager as a two-person Bayesian game in this article to precisely characterize the behaviors of both sides. Then, the rational behaviors of the attacker and the optimal strategies of the defender are unveiled by deriving the Bayesian Nash equilibrium (BNE). Inspired by the obtained BNEs, a cost-effective decision framework is proposed for the defender to make defense decisions. Furthermore, we numerically analyze the effect of all the related factors and present feasible suggestions to deter attack motivations fundamentally. Experimental results demonstrate that the proposed method not only consistently outperforms baseline methods in terms of the defender's utilities under different attack intensities, but also is robust to the changes in important parameters, including the value of benign traffic and the latency of traffic scrubbing. © 2014 IEEE.","Bayesian game; defense decision-making; Internet of Things (IoT); link flooding attack (LFA)","Cost effectiveness; Denial-of-service attack; Floods; Game theory; Network security; Bayesian Nash equilibria; Cost effective decision; Different attacks; Distributed denial of service attack; Internet of Things (IOT); Massive deployment; Optimal strategies; Rational behavior; Internet of things",Article,Scopus,2-s2.0-85112240253
"Huang W., Zhou S., Zhu T., Liao Y.","57207689721;57206181085;9737124100;24833629400;","Privately Publishing Internet of Things Data: Bring Personalized Sampling into Differentially Private Mechanisms",2022,"IEEE Internet of Things Journal","9","1",,"80","91",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112238915&doi=10.1109%2fJIOT.2021.3089518&partnerID=40&md5=f38b28afef6949d62d845e4b6eb6a112","Massive Internet of Things (IoT) data sets are possessed by big institutions serving daily life because IoT devices are widely used in our daily life such as wearable devices and smart home devices. Publishing these data sets among various institutions causes an increasing number of users to concern their personal privacy. Differential privacy is the state-of-the-art concept of privacy preservation, but it suffers from the low accuracy. In this article, we improve differentially private mechanisms including the Laplace mechanism as well as the sample and aggregation mechanism by bringing the personalized sampling technology into these mechanisms so that IoT data sets can be privately published through differentially private mechanisms. In particular, improved mechanisms assign a personalized sampling probability to each data record in a way that their accuracy can be improved. We analyse improved mechanisms in terms of their privacy and accuracy. Then, we empirically demonstrate that the performance of improved mechanisms is better than original mechanisms through extensive experiments on synthetic data sets and real-world data sets. © 2014 IEEE.","Differential privacy; Internet of Things; Laplace mechanism; personalized sampling; sample and aggregation mechanism","Automation; Aggregation mechanism; Differential privacies; Personal privacy; Privacy and accuracy; Privacy preservation; Real-world datasets; State of the art; Synthetic datasets; Internet of things",Article,Scopus,2-s2.0-85112238915
"Magnanini F., Ferretti L., Colajanni M.","57213689706;55533269500;7003997441;","Scalable, Confidential and Survivable Software Updates",2022,"IEEE Transactions on Parallel and Distributed Systems","33","1","9459483","176","191",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112178183&doi=10.1109%2fTPDS.2021.3090330&partnerID=40&md5=052da31cc839752d6053845fbd8b19fa","Software update systems must guarantee high availability, integrity and security even in presence of cyber attacks. We propose the first survivable software update framework for the secure distribution of confidential updates that is based on a distributed infrastructure with no single points of failure. Previous works guarantee either survivability or confidentiality of software updates but do not ensure both properties. Our proposal is based on an original application of a multi-authority attribute-based encryption scheme in the context of decentralized access control management that avoids single-point-of-vulnerability. We describe the original framework, propose the protocols to implement it, and demonstrate its feasibility through a security and performance evaluation. © 1990-2012 IEEE.","proprietary software; Software updates; survivability; transparency","Access control; Network security; Attribute-based encryption schemes; Cyber-attacks; Decentralized access control; Distributed infrastructure; High availability; Multi authorities; Security and performance; Software updates; Cryptography",Article,Scopus,2-s2.0-85112178183
"Yadav R., Pradhan A.K.","57191241738;57226447153;","Wavelet probability distribution mapping for detection and correction of dynamic data injection attacks in WAMS",2022,"International Journal of Electrical Power and Energy Systems","134",,"107447","","",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111556954&doi=10.1016%2fj.ijepes.2021.107447&partnerID=40&md5=4082f7fc781ec84086993dd43a4b5976","The dependency of synchrophasor technology on shared/dedicated communication networks for data transfer and the lack of security specifications in C37.118 standard makes phasor measurements susceptible to data manipulation attacks. More critically, a false data injection attack could influence both accuracy of state estimates and the evaluation of system dynamics. Typically, false data sequences are modeled as multi-constraint non-linear optimization with random, step, or ramp type distribution. However, a carefully designed attack that mimics the dynamic response of a natural disturbance can hugely impact trends-based applications of synchrophasor-based disturbance monitoring and mode metering. This work designs a multi-channel/multi-sample dynamic injection attack in phasor trends to closely mimic natural disturbances aiming at trends-based applications. Also, the work proposes an un-supervised wavelet probability mapping method for the detection and correction of dynamic false data sequences. The proposed method identifies the attack sequences from disturbances using relative wavelet energy measure and replaces the corrupted sub-sequences with coherent un-corrupted trends using a kernel density estimation-based mode mapping method. The efficacy of the proposed method is validated for simulated injection cases in IEEE-118 bus system using DigSILENT/PowerFactory and real phasor data for the Eastern region of the India grid. The results show that the proposed method exhibits high detection accuracy and low correction error for different categories of dynamic false data cases under real system conditions. © 2021","Density based mode mapping; Dynamic false data injection; Normalized-cut spectral clustering; Wavelet multi-resolution analysis","Clustering algorithms; Data transfer; Mapping; Network security; Nonlinear programming; Probability distributions; Data sequences; Density based mode mapping; Dynamic false data injection; False data; Mapping method; Natural disturbance; Normalized-cut spectral clustering; Phasors; Probability: distributions; Wavelet multi-resolution analysis; Phasor measurement units",Article,Scopus,2-s2.0-85111556954
"Geetha S.J., Meghwani A., Chakrabarti S., Rajawat K., Terzija V.","57210650789;57092699100;35323728000;14123597700;7004443467;","Spoofing attack on synchrophasor GPS clock: Impact and detection in power system state estimation",2022,"International Journal of Electrical Power and Energy Systems","134",,"107396","","",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111285960&doi=10.1016%2fj.ijepes.2021.107396&partnerID=40&md5=00c07966bf480e10178c2d66b27e8343","State estimators process the field measurements to estimate the system states. Synchrophasor measurements, with its time-stamped data, can be included in the state estimation algorithm to improve the estimator performance. Processing large number of measurements at a single processor increases its computational complexity. Two level parallel estimation algorithms, based on some decomposition-coordination strategy, can be utilized to overcome this drawback. PMU measurements can also be utilized to adjust the area angles, apart from being used as input measurements, in the coordination step of such parallel algorithms. However, PMUs are prone to cyber attacks, like GPS spoofing attack. This paper studies the impact of GPS spoofing attack on synchrophasor-assisted power system state estimation algorithm at the estimation level as well as the coordination level. A test set-up using actual field devices is developed to emulate a real-time attack. An attack detection and handling strategy is also discussed. © 2021 Elsevier Ltd","Data validation; Extended information filter; Forecasting-aided state estimator; Hierarchical estimator; Parallel topology","Network security; Phasor measurement units; Data validation; Extended information filter; Forecasting-aided state estimator; GPS clock; Hierarchical estimator; Parallel topology; Power system state estimation; Spoofing attacks; State estimation algorithms; State Estimators; State estimation",Article,Scopus,2-s2.0-85111285960
"Singh S., Sulthana R., Shewale T., Chamola V., Benslimane A., Sikdar B.","57226842334;57226281110;57226275581;55427784900;7005984674;7003523486;","Machine-Learning-Assisted Security and Privacy Provisioning for Edge Computing: A Survey",2022,"IEEE Internet of Things Journal","9","1",,"236","260",,1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111057132&doi=10.1109%2fJIOT.2021.3098051&partnerID=40&md5=78c1829a0a2d71e10e4bb687806bb0fa","Edge computing (EC), is a technological game changer that has the ability to connect millions of sensors and provide services at the device end. The broad vision of EC integrates storage, processing, monitoring, and control of operations in the Edge of the network. Though EC provides end-to-end connectivity, speeds up operation, and reduces latency of data transfer, security is a major concern. The tremendous growth in the number of Edge Devices and the amount of sensitive information generated at the device and the cloud creates a broad surface of attack and therefore, the need to secure the static and mobile data is imperative. This article is a comprehensive survey that describes the security and privacy issues in various layers of the EC architecture that result from the networking of heterogeneous devices. Second, it discusses the wide range of machine learning and deep learning algorithms that are applied in EC use cases. Following this, this article broadly details the different types of attacks that the Edge network confronts, and the intrusion detection systems and the corresponding machine learning algorithms that overcome these security and privacy concerns. The details of machine learning and deep learning techniques for EC security are tabulated. Finally, the open issues in securing Edge networks and future research directions are provided. © 2014 IEEE.","Attacks; deep learning; edge computing (EC); machine learning; privacy; security","Computer games; Data transfer; Deep learning; Digital storage; Edge computing; Intrusion detection; Learning systems; Network security; Privacy by design; Surveys; Computing architecture; End-to-end connectivity; Future research directions; Heterogeneous devices; Intrusion Detection Systems; Monitoring and control; Security and privacy issues; Sensitive informations; Learning algorithms",Article,Scopus,2-s2.0-85111057132
"Cui S., Farha F., Ning H., Zhou Z., Shi F., Daneshmand M.","57211757540;57200415047;57219175113;57223214004;57200331831;17433919000;","A Survey on the Bottleneck between Applications Exploding and User Requirements in IoT",2022,"IEEE Internet of Things Journal","9","1",,"261","273",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110886787&doi=10.1109%2fJIOT.2021.3097634&partnerID=40&md5=fc5614c04e47d89cb81e7c047c8a9663","The rapid growth of the Internet of Things (IoT) and the increasing number of connected devices have propelled the proliferation of offered applications, causing 'applications exploding.' In the context of IoT, filtering and selecting the most relevant applications in a given situation is a challenging task. Thus, developing techniques that can alleviate applications exploding and meet users' requirements is highly demanded for IoT development. This survey focuses on applications exploding in the IoT and reviews some of the existing techniques, such as intelligent sensing, content distribution network, microservices, and 5G, which help mitigate the effects of applications exploding. Furthermore, the survey discusses how to describe user requirements and offer application services to better match the two. In addition, this survey presents the smart home as an instance of typical IoT applications and explores how adaptive users' requirements for food ordering can be better met when various food provider applications are available for choice. Finally, partially resolved and unresolved bottlenecks brought by applications exploding are put forward to be further researched by the technical and scientific community. © 2014 IEEE.","Applications exploding; matching applications bottleneck; smart home; user requirements","5G mobile communication systems; Automation; Surveys; Application services; Content distribution networks; Intelligent sensing; Internet of thing (IOT); IOT applications; Rapid growth; Scientific community; User requirements; Internet of things",Article,Scopus,2-s2.0-85110886787
